Conf,CNo.,ION,CION,SOL,R3,R4,R5,R6,R7,R8,R9
98, 163, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 164, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 165, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 166, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 167, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 169, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 170, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 171, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 173, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 174, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 176, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 177, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 178, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 179, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 180, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 181, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 182, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 183, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 184, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 185, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 187, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 188, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 189, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 191, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 192, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 193, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 195, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 196, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 197, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 198, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 199, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 200, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
98, 201, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 0, 1277, 0, 0, 0, 16, 4, 0, 0, 0, 0
99, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 13, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0
99, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 28, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 31, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 33, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 34, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 35, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 37, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 38, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 39, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 40, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 41, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 42, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 43, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 44, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 47, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 49, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 51, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 52, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 53, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 56, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 57, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 58, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 59, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 60, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 61, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 63, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 65, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 66, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 67, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 68, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 70, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 71, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 73, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 75, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 76, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 78, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 79, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 80, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 81, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 83, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 84, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 85, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 88, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 89, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 90, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 91, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 92, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 93, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 94, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 95, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 96, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 97, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 98, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 99, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 108, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 109, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 111, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 112, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 113, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 115, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 116, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 117, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 118, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 119, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 120, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 121, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 122, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 123, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 124, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 125, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 126, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 127, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 128, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 129, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 130, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 131, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 132, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 133, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 134, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 135, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 136, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 137, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 138, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 139, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 140, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 141, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 143, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 144, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 145, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 146, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 148, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 150, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 151, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 152, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 153, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 154, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 156, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 157, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 158, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 159, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 160, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 161, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 162, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 163, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 164, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 165, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 166, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 167, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 169, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 170, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 171, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 173, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 174, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 175, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 176, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 177, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 178, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 179, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 180, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 181, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 182, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 183, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 184, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 185, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 187, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 188, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 189, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 191, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 192, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 193, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 195, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 196, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 197, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 198, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 199, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 200, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 201, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 202, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 203, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 204, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 205, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 206, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 207, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 208, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 209, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 210, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 211, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 212, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 213, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 214, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 215, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 216, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 217, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 218, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 220, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99, 221, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 0, 1313, 0, 0, 0, 10, 0, 0, 0, 0, 0
100, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 16, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 24, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 28, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 30, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 31, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 33, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 34, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 35, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 36, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 37, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 38, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 39, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 40, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 41, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 42, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 43, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 44, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 46, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 47, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 49, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 50, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 51, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 52, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 53, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 54, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 55, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 56, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 57, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 58, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 59, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 60, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 61, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 62, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 63, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 64, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 65, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 66, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 67, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 68, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 69, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 70, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 71, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 72, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 73, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 75, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 76, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 77, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 78, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 79, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 80, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 81, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 82, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 83, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 84, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 85, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 87, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 88, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 89, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 90, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 91, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 92, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 94, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 95, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 96, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 97, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 98, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 100, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 101, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 103, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 104, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 105, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 106, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 107, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 108, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 111, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 114, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 115, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 116, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 117, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 118, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 119, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 120, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 121, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 122, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 123, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 124, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 125, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 126, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 127, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 128, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 129, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 130, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 131, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 132, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 133, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 134, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 135, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
100, 136, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
