Conf,CNo.,ION,CION,SOL
40, 48, 1, 0, 3
40, 49, 2, 1, 1
40, 50, 3, 2, 5
40, 51, 1, 0, 4
40, 52, 3, 1, 7
40, 53, 1, 0, 3
40, 54, 1, 0, 3
40, 55, 1, 0, 5
40, 56, 4, 3, 4
40, 57, 1, 1, 0
40, 58, 2, 0, 4
40, 59, 1, 0, 2
40, 60, 1, 0, 4
40, 61, 1, 1, 3
40, 62, 2, 1, 9
40, 63, 1, 0, 5
40, 64, 1, 1, 1
40, 65, 1, 0, 0
40, 66, 2, 0, 5
40, 67, 5, 2, 12
40, 68, 1, 0, 9
40, 69, 1, 0, 6
40, 70, 1, 0, 1
40, 71, 1, 0, 3
40, 72, 3, 1, 8
40, 73, 1, 0, 3
40, 74, 3, 2, 9
40, 75, 1, 1, 4
40, 76, 1, 1, 4
40, 77, 2, 0, 8
40, 78, 2, 0, 5
40, 79, 1, 0, 3
40, 80, 9, 6, 13
40, 81, 1, 0, 4
40, 82, 3, 2, 12
40, 83, 2, 1, 9
40, 84, 1, 0, 4
40, 85, 2, 0, 7
40, 86, 1, 0, 2
40, 87, 3, 1, 8
40, 88, 1, 0, 0
40, 89, 1, 2, 2
40, 90, 3, 3, 8
40, 91, 1, 0, 3
40, 92, 1, 0, 3
40, 93, 1, 0, 2
40, 94, 2, 1, 4
40, 95, 1, 1, 1
40, 96, 2, 4, 5
40, 97, 1, 0, 2
40, 98, 1, 0, 8
40, 99, 1, 0, 3
40, 100, 1, 0, 6
40, 101, 1, 0, 2
40, 102, 1, 0, 4
40, 103, 1, 0, 5
40, 104, 1, 0, 1
40, 105, 1, 1, 3
40, 106, 1, 0, 2
40, 107, 1, 0, 3
40, 108, 2, 0, 5
40, 109, 1, 1, 0
40, 110, 5, 2, 9
40, 111, 1, 0, 2
40, 112, 1, 0, 3
40, 113, 2, 2, 7
40, 114, 2, 0, 2
40, 115, 2, 1, 3
40, 116, 1, 0, 5
40, 117, 1, 0, 4
40, 118, 1, 1, 5
40, 119, 1, 0, 4
40, 120, 2, 0, 10
40, 121, 1, 1, 3
40, 122, 1, 0, 3
40, 123, 1, 1, 5
40, 124, 1, 1, 1
40, 125, 4, 0, 7
40, 126, 1, 0, 3
40, 127, 1, 1, 4
40, 128, 1, 0, 2
40, 129, 1, 0, 5
40, 130, 1, 0, 4
40, 131, 3, 1, 3
40, 132, 2, 1, 3
40, 133, 1, 0, 2
40, 134, 2, 0, 5
40, 135, 1, 0, 0
40, 136, 1, 0, 2
40, 137, 1, 2, 2
40, 138, 3, 2, 4
40, 139, 2, 0, 6
40, 140, 1, 0, 4
40, 141, 1, 0, 5
40, 142, 1, 0, 4
40, 143, 1, 0, 0
40, 144, 1, 0, 1
40, 145, 1, 0, 2
40, 146, 1, 0, 5
40, 147, 2, 2, 5
40, 148, 1, 1, 0
40, 149, 1, 0, 4
40, 150, 1, 0, 3
40, 151, 1, 0, 2
40, 152, 1, 0, 4
40, 153, 1, 0, 0
40, 154, 3, 0, 3
40, 155, 1, 1, 2
40, 156, 1, 0, 0
40, 157, 1, 0, 2
40, 158, 1, 0, 1
40, 159, 1, 0, 3
40, 160, 1, 0, 5
40, 161, 1, 0, 1
40, 162, 1, 0, 2
40, 163, 1, 0, 3
40, 164, 1, 0, 0
40, 165, 1, 0, 5
40, 166, 1, 0, 4
40, 167, 1, 0, 4
40, 168, 1, 0, 0
40, 169, 1, 0, 3
40, 170, 1, 0, 1
40, 171, 1, 0, 3
40, 172, 1, 0, 3
40, 173, 1, 0, 2
40, 174, 1, 2, 1
40, 175, 1, 0, 2
40, 176, 1, 0, 1
40, 177, 1, 1, 5
40, 178, 1, 0, 2
40, 179, 1, 0, 5
40, 180, 1, 0, 0
40, 181, 1, 0, 1
40, 182, 1, 0, 2
40, 183, 1, 0, 2
40, 184, 1, 0, 2
40, 185, 1, 0, 3
40, 186, 1, 0, 5
40, 187, 1, 0, 2
40, 188, 1, 1, 2
40, 189, 1, 0, 3
41, 0, 927, 788, 1180
41, 1, 2, 1, 5
41, 2, 2, 0, 6
41, 3, 1, 1, 5
41, 4, 1, 0, 3
41, 5, 2, 1, 6
41, 6, 3, 1, 5
41, 7, 1, 0, 5
41, 8, 4, 4, 11
41, 9, 3, 2, 15
41, 10, 2, 0, 8
41, 11, 1, 0, 4
41, 12, 1, 0, 2
41, 13, 3, 0, 5
41, 14, 1, 0, 1
41, 15, 2, 3, 4
41, 16, 1, 0, 4
41, 17, 2, 1, 5
41, 18, 1, 2, 3
41, 19, 11, 6, 16
41, 20, 5, 2, 11
41, 21, 3, 2, 4
41, 22, 3, 2, 7
41, 23, 1, 0, 3
41, 24, 3, 2, 6
41, 25, 2, 0, 8
41, 26, 1, 1, 0
41, 27, 1, 1, 1
41, 28, 1, 0, 2
41, 29, 5, 0, 9
41, 30, 2, 0, 6
41, 31, 1, 1, 2
41, 32, 1, 1, 2
41, 33, 5, 1, 10
41, 34, 6, 2, 9
41, 35, 6, 1, 9
41, 36, 2, 2, 2
41, 37, 1, 0, 4
41, 38, 1, 0, 4
41, 39, 1, 0, 2
41, 40, 1, 0, 4
41, 41, 1, 1, 5
41, 42, 1, 0, 3
41, 43, 1, 0, 1
41, 44, 3, 1, 11
41, 45, 1, 1, 3
41, 46, 5, 1, 8
41, 47, 1, 0, 0
41, 48, 1, 0, 5
41, 49, 1, 1, 5
41, 50, 1, 0, 1
41, 51, 2, 0, 8
41, 52, 1, 1, 2
41, 53, 3, 0, 9
41, 54, 1, 1, 1
41, 55, 1, 0, 1
41, 56, 1, 0, 4
41, 57, 1, 0, 4
41, 58, 1, 0, 2
41, 59, 1, 0, 4
41, 60, 2, 0, 1
41, 61, 1, 0, 3
41, 62, 1, 0, 2
41, 63, 4, 1, 12
41, 64, 1, 1, 2
41, 65, 1, 0, 4
41, 66, 1, 0, 4
41, 67, 2, 1, 3
41, 68, 1, 0, 2
41, 69, 1, 0, 6
41, 70, 1, 0, 1
41, 71, 2, 0, 6
41, 72, 2, 0, 8
41, 73, 4, 1, 11
41, 74, 1, 0, 1
41, 75, 1, 1, 0
41, 76, 1, 0, 1
41, 77, 1, 0, 9
41, 78, 3, 1, 9
41, 79, 2, 0, 7
41, 80, 2, 4, 4
41, 81, 1, 1, 4
41, 82, 3, 3, 6
41, 83, 1, 1, 0
41, 84, 3, 1, 5
41, 85, 1, 0, 4
41, 86, 1, 1, 2
41, 87, 1, 0, 2
41, 88, 1, 0, 1
41, 89, 1, 0, 5
41, 90, 2, 3, 4
41, 91, 1, 0, 4
41, 92, 2, 0, 3
41, 93, 1, 0, 2
41, 94, 1, 0, 2
41, 95, 2, 1, 4
41, 96, 1, 0, 2
41, 97, 4, 2, 10
41, 98, 1, 0, 1
41, 99, 1, 0, 1
41, 100, 4, 2, 4
41, 101, 1, 0, 2
41, 102, 1, 1, 2
41, 103, 2, 3, 5
41, 104, 1, 0, 6
41, 105, 1, 0, 3
41, 106, 7, 4, 11
41, 107, 2, 1, 6
41, 108, 1, 1, 2
41, 109, 1, 1, 3
41, 110, 1, 0, 4
41, 111, 1, 1, 1
41, 112, 2, 1, 3
41, 113, 1, 1, 5
41, 114, 2, 1, 4
41, 115, 1, 0, 1
41, 116, 2, 0, 6
41, 117, 1, 2, 2
41, 118, 1, 0, 3
41, 119, 1, 0, 4
41, 120, 1, 0, 4
41, 121, 2, 2, 5
41, 122, 1, 0, 4
41, 123, 1, 0, 4
41, 124, 2, 0, 4
41, 125, 1, 0, 3
41, 126, 1, 0, 2
41, 127, 2, 1, 5
41, 128, 1, 0, 3
41, 129, 2, 0, 6
41, 130, 1, 0, 4
41, 131, 1, 0, 1
41, 132, 1, 0, 5
41, 133, 1, 0, 2
41, 134, 3, 0, 8
41, 135, 3, 0, 9
41, 136, 1, 0, 2
41, 137, 1, 0, 6
41, 138, 1, 1, 2
41, 139, 1, 0, 2
41, 140, 1, 0, 4
41, 141, 3, 3, 10
41, 142, 1, 0, 1
41, 143, 1, 0, 1
41, 144, 2, 0, 5
41, 145, 1, 0, 0
41, 146, 1, 0, 0
41, 147, 1, 0, 5
41, 148, 1, 1, 4
41, 149, 1, 0, 3
41, 150, 2, 0, 3
41, 151, 3, 3, 2
41, 152, 1, 1, 3
41, 153, 1, 0, 6
41, 154, 1, 0, 4
41, 155, 1, 0, 1
41, 156, 1, 0, 1
41, 157, 2, 2, 4
41, 158, 1, 0, 3
41, 159, 1, 0, 4
41, 160, 2, 1, 6
41, 161, 1, 0, 3
41, 162, 1, 0, 6
41, 163, 1, 0, 2
41, 164, 1, 0, 4
41, 165, 1, 0, 2
41, 166, 1, 0, 0
41, 167, 1, 1, 3
41, 168, 1, 1, 2
41, 169, 1, 0, 6
41, 170, 1, 0, 4
41, 171, 1, 0, 4
41, 172, 1, 0, 6
41, 173, 1, 0, 2
41, 174, 1, 0, 4
41, 175, 1, 0, 2
41, 176, 1, 0, 1
41, 177, 2, 1, 2
41, 178, 1, 0, 0
41, 179, 1, 0, 1
41, 180, 1, 1, 4
41, 181, 1, 0, 1
41, 182, 1, 0, 2
41, 183, 1, 0, 3
41, 184, 1, 0, 2
41, 185, 1, 1, 2
41, 186, 1, 2, 1
41, 187, 1, 0, 3
41, 188, 1, 0, 5
41, 189, 1, 0, 5
41, 190, 1, 0, 1
41, 191, 1, 0, 5
41, 192, 1, 2, 2
41, 193, 1, 0, 2
41, 194, 1, 1, 6
41, 195, 1, 0, 4
41, 196, 1, 1, 1
41, 197, 1, 0, 1
41, 198, 1, 1, 4
41, 199, 1, 0, 5
41, 200, 1, 2, 4
41, 201, 1, 0, 2
42, 0, 945, 792, 1171
42, 1, 2, 0, 3
42, 2, 1, 1, 3
42, 3, 4, 2, 6
42, 4, 1, 0, 8
42, 5, 2, 2, 9
42, 6, 1, 1, 5
42, 7, 1, 0, 3
42, 8, 4, 2, 7
42, 9, 3, 1, 4
42, 10, 2, 0, 5
42, 11, 1, 0, 3
42, 12, 1, 0, 1
42, 13, 4, 2, 13
42, 14, 1, 0, 3
42, 15, 2, 2, 2
42, 16, 1, 0, 3
42, 17, 2, 1, 3
42, 18, 4, 2, 13
42, 19, 2, 1, 5
42, 20, 1, 1, 1
42, 21, 6, 3, 9
42, 22, 2, 1, 6
42, 23, 1, 2, 2
42, 24, 1, 0, 2
42, 25, 3, 1, 3
42, 26, 2, 0, 4
42, 27, 1, 2, 2
42, 28, 1, 2, 3
42, 29, 1, 1, 4
42, 30, 1, 1, 1
42, 31, 1, 0, 4
42, 32, 2, 0, 3
42, 33, 1, 1, 2
42, 34, 1, 0, 1
42, 35, 1, 0, 3
42, 36, 2, 1, 3
42, 37, 2, 0, 3
42, 38, 2, 0, 1
42, 39, 1, 1, 1
42, 40, 1, 0, 2
42, 41, 1, 0, 5
42, 42, 1, 0, 2
42, 43, 1, 1, 6
42, 44, 3, 2, 10
42, 45, 4, 2, 11
42, 46, 1, 0, 4
42, 47, 1, 0, 5
42, 48, 1, 0, 5
42, 49, 1, 0, 3
42, 50, 1, 0, 3
42, 51, 1, 0, 1
42, 52, 2, 0, 7
42, 53, 1, 1, 5
42, 54, 1, 1, 2
42, 55, 4, 2, 6
42, 56, 1, 0, 3
42, 57, 1, 0, 3
42, 58, 1, 0, 1
42, 59, 3, 1, 7
42, 60, 2, 1, 3
42, 61, 1, 1, 2
42, 62, 1, 0, 2
42, 63, 1, 0, 3
42, 64, 1, 0, 3
42, 65, 1, 0, 3
42, 66, 1, 0, 4
42, 67, 1, 0, 4
42, 68, 1, 0, 2
42, 69, 1, 0, 2
42, 70, 1, 0, 2
42, 71, 1, 1, 1
42, 72, 2, 0, 3
42, 73, 2, 1, 3
42, 74, 1, 0, 6
42, 75, 1, 0, 3
42, 76, 1, 0, 6
42, 77, 1, 1, 5
42, 78, 2, 1, 9
42, 79, 2, 0, 8
42, 80, 1, 0, 2
42, 81, 6, 6, 12
42, 82, 1, 0, 2
42, 83, 1, 0, 2
42, 84, 1, 0, 4
42, 85, 3, 2, 8
42, 86, 1, 0, 3
42, 87, 1, 1, 2
42, 88, 1, 0, 2
42, 89, 1, 0, 5
42, 90, 8, 5, 18
42, 91, 1, 0, 5
42, 92, 2, 0, 9
42, 93, 2, 1, 7
42, 94, 1, 0, 2
42, 95, 2, 0, 3
42, 96, 1, 1, 4
42, 97, 4, 2, 11
42, 98, 1, 0, 1
42, 99, 1, 1, 3
42, 100, 1, 1, 4
42, 101, 1, 0, 0
42, 102, 4, 2, 10
42, 103, 2, 1, 2
42, 104, 1, 1, 3
42, 105, 1, 0, 5
42, 106, 1, 0, 1
42, 107, 1, 0, 6
42, 108, 4, 1, 7
42, 109, 1, 0, 3
42, 110, 1, 0, 3
42, 111, 1, 0, 3
42, 112, 1, 0, 2
42, 113, 5, 2, 5
42, 114, 1, 1, 1
42, 115, 1, 0, 0
42, 116, 1, 0, 1
42, 117, 2, 1, 3
42, 118, 1, 0, 3
42, 119, 2, 0, 9
42, 120, 1, 0, 2
42, 121, 1, 0, 1
42, 122, 1, 1, 2
42, 123, 1, 0, 1
42, 124, 1, 0, 3
42, 125, 2, 1, 5
42, 126, 1, 0, 5
42, 127, 1, 1, 3
42, 128, 1, 0, 5
42, 129, 1, 0, 5
42, 130, 4, 1, 12
42, 131, 2, 0, 6
42, 132, 1, 0, 2
42, 133, 1, 0, 4
42, 134, 2, 1, 5
42, 135, 2, 0, 6
42, 136, 1, 0, 0
42, 137, 1, 1, 3
42, 138, 1, 0, 1
42, 139, 1, 0, 4
42, 140, 1, 0, 6
42, 141, 1, 0, 4
42, 142, 1, 0, 3
42, 143, 1, 0, 4
42, 144, 1, 0, 1
42, 145, 3, 3, 7
42, 146, 1, 0, 4
42, 147, 1, 0, 3
42, 148, 1, 0, 2
42, 149, 1, 0, 4
42, 150, 2, 0, 4
42, 151, 1, 0, 0
42, 152, 1, 0, 3
42, 153, 1, 1, 2
42, 154, 1, 0, 2
42, 155, 1, 0, 3
42, 156, 2, 1, 5
42, 157, 3, 3, 4
42, 158, 1, 0, 5
42, 159, 1, 0, 3
42, 160, 1, 0, 2
42, 161, 3, 2, 5
42, 162, 1, 0, 2
42, 163, 1, 1, 3
42, 164, 1, 0, 7
42, 165, 1, 0, 5
42, 166, 2, 0, 7
42, 167, 1, 0, 3
42, 168, 1, 0, 1
42, 169, 1, 0, 5
42, 170, 1, 0, 4
42, 171, 1, 2, 1
42, 172, 1, 0, 0
42, 173, 1, 1, 0
42, 174, 1, 1, 5
42, 175, 1, 0, 2
42, 176, 1, 0, 3
42, 177, 1, 0, 3
42, 178, 1, 0, 7
42, 179, 1, 0, 2
42, 180, 1, 0, 1
42, 181, 1, 0, 3
42, 182, 1, 0, 5
42, 183, 1, 0, 3
42, 184, 2, 2, 3
42, 185, 1, 0, 4
42, 186, 1, 2, 2
42, 187, 1, 0, 0
42, 188, 1, 1, 4
42, 189, 1, 0, 7
42, 190, 1, 3, 1
42, 191, 1, 0, 4
42, 192, 1, 0, 4
42, 193, 1, 0, 1
42, 194, 1, 0, 2
42, 195, 1, 0, 0
42, 196, 1, 0, 0
42, 197, 1, 0, 4
42, 198, 1, 0, 0
42, 199, 1, 0, 4
42, 200, 1, 0, 1
42, 201, 1, 0, 1
42, 202, 1, 1, 2
42, 203, 1, 0, 3
42, 204, 1, 1, 3
43, 0, 975, 818, 1263
43, 1, 1, 0, 2
43, 2, 3, 1, 8
43, 3, 1, 1, 5
43, 4, 1, 0, 1
43, 5, 3, 3, 9
43, 6, 1, 1, 1
43, 7, 1, 0, 3
43, 8, 4, 2, 12
43, 9, 3, 1, 11
43, 10, 2, 0, 4
43, 11, 1, 1, 5
43, 12, 2, 1, 5
43, 13, 1, 0, 0
43, 14, 1, 1, 3
43, 15, 1, 0, 2
43, 16, 5, 2, 10
43, 17, 2, 1, 4
43, 18, 1, 0, 5
43, 19, 1, 0, 0
43, 20, 1, 2, 2
43, 21, 1, 2, 2
43, 22, 1, 1, 2
43, 23, 1, 0, 4
43, 24, 2, 0, 5
43, 25, 1, 0, 0
43, 26, 1, 0, 2
43, 27, 2, 0, 6
43, 28, 2, 1, 5
43, 29, 1, 0, 3
43, 30, 2, 1, 4
43, 31, 1, 0, 4
43, 32, 1, 0, 1
43, 33, 1, 0, 2
43, 34, 2, 0, 3
43, 35, 2, 0, 6
43, 36, 1, 0, 3
43, 37, 1, 0, 6
43, 38, 1, 0, 4
43, 39, 2, 1, 4
43, 40, 7, 3, 9
43, 41, 3, 1, 9
43, 42, 1, 0, 1
43, 43, 2, 2, 3
43, 44, 1, 1, 4
43, 45, 1, 0, 3
43, 46, 1, 0, 3
43, 47, 1, 0, 3
43, 48, 1, 0, 0
43, 49, 1, 0, 4
43, 50, 2, 1, 4
43, 51, 5, 2, 10
43, 52, 1, 0, 4
43, 53, 1, 0, 4
43, 54, 1, 0, 2
43, 55, 3, 1, 6
43, 56, 2, 1, 1
43, 57, 1, 0, 3
43, 58, 2, 0, 4
43, 59, 1, 0, 3
43, 60, 1, 0, 1
43, 61, 1, 1, 5
43, 62, 1, 0, 0
43, 63, 1, 0, 2
43, 64, 1, 0, 2
43, 65, 1, 2, 2
43, 66, 2, 1, 3
43, 67, 2, 0, 10
43, 68, 3, 0, 7
43, 69, 1, 0, 0
43, 70, 2, 1, 3
43, 71, 1, 1, 3
43, 72, 2, 1, 13
43, 73, 2, 0, 7
43, 74, 1, 0, 1
43, 75, 1, 0, 4
43, 76, 1, 0, 4
43, 77, 1, 0, 3
43, 78, 2, 1, 3
43, 79, 1, 0, 3
43, 80, 2, 0, 3
43, 81, 1, 0, 6
43, 82, 1, 1, 1
43, 83, 1, 0, 3
43, 84, 1, 0, 5
43, 85, 2, 0, 4
43, 86, 2, 1, 4
43, 87, 1, 2, 2
43, 88, 1, 1, 1
43, 89, 1, 1, 4
43, 90, 3, 2, 7
43, 91, 1, 0, 1
43, 92, 1, 0, 0
43, 93, 1, 0, 6
43, 94, 1, 0, 4
43, 95, 1, 1, 3
43, 96, 3, 1, 8
43, 97, 2, 1, 2
43, 98, 2, 1, 3
43, 99, 1, 0, 6
43, 100, 1, 0, 4
43, 101, 1, 0, 3
43, 102, 2, 0, 5
43, 103, 1, 0, 1
43, 104, 1, 1, 3
43, 105, 1, 0, 4
43, 106, 1, 0, 1
43, 107, 1, 0, 4
43, 108, 5, 3, 16
43, 109, 1, 0, 5
43, 110, 1, 0, 2
43, 111, 1, 1, 3
43, 112, 3, 1, 13
43, 113, 1, 0, 3
43, 114, 1, 0, 3
43, 115, 1, 0, 1
43, 116, 2, 0, 10
43, 117, 2, 1, 9
43, 118, 1, 0, 3
43, 119, 1, 0, 3
43, 120, 3, 2, 6
43, 121, 1, 0, 3
43, 122, 2, 0, 6
43, 123, 1, 1, 2
43, 124, 1, 0, 5
43, 125, 1, 0, 5
43, 126, 2, 1, 4
43, 127, 1, 0, 0
43, 128, 2, 1, 8
43, 129, 1, 0, 3
43, 130, 3, 1, 6
43, 131, 1, 0, 3
43, 132, 1, 0, 8
43, 133, 1, 0, 3
43, 134, 1, 0, 4
43, 135, 1, 0, 2
43, 136, 3, 1, 7
43, 137, 1, 1, 1
43, 138, 1, 1, 4
43, 139, 1, 0, 3
43, 140, 1, 0, 7
43, 141, 1, 0, 3
43, 142, 1, 0, 2
43, 143, 1, 0, 4
43, 144, 2, 0, 4
43, 145, 2, 1, 4
43, 146, 2, 0, 4
43, 147, 1, 0, 3
43, 148, 1, 0, 1
43, 149, 1, 0, 2
43, 150, 2, 1, 6
43, 151, 1, 0, 1
43, 152, 1, 1, 2
43, 153, 1, 1, 3
43, 154, 3, 0, 5
43, 155, 2, 0, 6
43, 156, 1, 0, 4
43, 157, 1, 0, 2
43, 158, 1, 0, 5
43, 159, 1, 1, 0
43, 160, 1, 0, 4
43, 161, 1, 0, 2
43, 162, 1, 1, 4
43, 163, 1, 0, 0
43, 164, 1, 0, 2
43, 165, 1, 0, 7
43, 166, 1, 0, 2
43, 167, 1, 0, 6
43, 168, 1, 0, 3
43, 169, 1, 0, 1
43, 170, 2, 2, 4
43, 171, 1, 0, 4
43, 172, 1, 0, 4
43, 173, 1, 0, 0
43, 174, 1, 0, 4
43, 175, 1, 0, 1
43, 176, 1, 0, 2
43, 177, 1, 0, 1
43, 178, 1, 0, 1
43, 179, 1, 0, 3
43, 180, 1, 0, 5
43, 181, 1, 0, 6
43, 182, 1, 0, 0
43, 183, 1, 0, 3
43, 184, 1, 0, 3
43, 185, 1, 2, 0
43, 186, 1, 0, 4
43, 187, 1, 0, 1
43, 188, 1, 1, 3
43, 189, 1, 0, 3
44, 0, 975, 816, 1281
44, 1, 1, 1, 5
44, 2, 1, 0, 6
44, 3, 1, 0, 3
44, 4, 3, 3, 7
44, 5, 2, 1, 6
44, 6, 1, 0, 3
44, 7, 1, 0, 3
44, 8, 1, 1, 0
44, 9, 2, 1, 6
44, 10, 1, 0, 3
44, 11, 1, 0, 4
44, 12, 4, 1, 15
44, 13, 1, 1, 4
44, 14, 1, 0, 2
44, 15, 1, 0, 2
44, 16, 6, 2, 13
44, 17, 2, 2, 5
44, 18, 1, 0, 3
44, 19, 1, 0, 3
44, 20, 1, 2, 2
44, 21, 1, 1, 3
44, 22, 1, 0, 2
44, 23, 2, 1, 2
44, 24, 1, 0, 1
44, 25, 1, 2, 4
44, 26, 3, 2, 2
44, 27, 2, 0, 3
44, 28, 1, 1, 1
44, 29, 2, 1, 3
44, 30, 1, 0, 2
44, 31, 7, 6, 10
44, 32, 2, 1, 9
44, 33, 5, 1, 12
44, 34, 2, 0, 4
44, 35, 1, 0, 3
44, 36, 1, 0, 4
44, 37, 1, 0, 4
44, 38, 1, 0, 4
44, 39, 1, 1, 0
44, 40, 1, 0, 3
44, 41, 1, 0, 3
44, 42, 1, 0, 0
44, 43, 2, 2, 1
44, 44, 1, 1, 1
44, 45, 1, 1, 2
44, 46, 1, 0, 3
44, 47, 1, 0, 4
44, 48, 2, 0, 5
44, 49, 3, 1, 6
44, 50, 1, 0, 3
44, 51, 3, 3, 5
44, 52, 2, 1, 7
44, 53, 4, 2, 7
44, 54, 1, 0, 2
44, 55, 3, 2, 6
44, 56, 1, 0, 0
44, 57, 2, 1, 4
44, 58, 1, 1, 2
44, 59, 1, 0, 2
44, 60, 1, 1, 0
44, 61, 3, 0, 8
44, 62, 1, 0, 5
44, 63, 3, 3, 3
44, 64, 1, 1, 2
44, 65, 1, 1, 4
44, 66, 1, 0, 2
44, 67, 1, 0, 4
44, 68, 1, 1, 2
44, 69, 2, 0, 4
44, 70, 2, 0, 5
44, 71, 1, 0, 7
44, 72, 2, 0, 10
44, 73, 1, 0, 3
44, 74, 2, 1, 5
44, 75, 3, 0, 11
44, 76, 3, 1, 6
44, 77, 1, 0, 2
44, 78, 1, 0, 1
44, 79, 1, 0, 5
44, 80, 3, 1, 7
44, 81, 1, 0, 5
44, 82, 1, 1, 3
44, 83, 1, 0, 3
44, 84, 1, 0, 5
44, 85, 1, 1, 5
44, 86, 1, 0, 3
44, 87, 1, 0, 4
44, 88, 2, 1, 6
44, 89, 1, 2, 0
44, 90, 1, 0, 5
44, 91, 2, 0, 2
44, 92, 1, 1, 0
44, 93, 1, 0, 2
44, 94, 1, 0, 2
44, 95, 1, 1, 3
44, 96, 1, 1, 2
44, 97, 3, 2, 7
44, 98, 2, 1, 3
44, 99, 1, 0, 3
44, 100, 2, 3, 5
44, 101, 1, 0, 1
44, 102, 1, 0, 5
44, 103, 1, 0, 4
44, 104, 2, 2, 7
44, 105, 1, 1, 2
44, 106, 3, 2, 10
44, 107, 1, 0, 1
44, 108, 1, 0, 1
44, 109, 2, 1, 5
44, 110, 1, 0, 3
44, 111, 2, 0, 6
44, 112, 1, 0, 1
44, 113, 2, 1, 4
44, 114, 1, 0, 1
44, 115, 2, 2, 3
44, 116, 2, 1, 4
44, 117, 5, 2, 10
44, 118, 2, 0, 3
44, 119, 1, 1, 2
44, 120, 3, 4, 8
44, 121, 2, 0, 6
44, 122, 1, 1, 4
44, 123, 1, 0, 3
44, 124, 1, 0, 3
44, 125, 1, 1, 3
44, 126, 1, 0, 2
44, 127, 1, 0, 5
44, 128, 1, 0, 3
44, 129, 3, 1, 8
44, 130, 1, 0, 3
44, 131, 1, 0, 5
44, 132, 1, 1, 2
44, 133, 1, 0, 5
44, 134, 1, 0, 0
44, 135, 1, 0, 3
44, 136, 1, 0, 2
44, 137, 1, 0, 2
44, 138, 1, 0, 2
44, 139, 1, 0, 0
44, 140, 1, 0, 4
44, 141, 1, 0, 1
44, 142, 2, 1, 7
44, 143, 1, 0, 0
44, 144, 2, 0, 9
44, 145, 1, 0, 4
44, 146, 2, 2, 6
44, 147, 1, 0, 3
44, 148, 1, 0, 3
44, 149, 1, 0, 3
44, 150, 2, 0, 2
44, 151, 2, 0, 7
44, 152, 1, 0, 1
44, 153, 1, 0, 1
44, 154, 1, 2, 4
44, 155, 1, 1, 1
44, 156, 1, 0, 1
44, 157, 1, 0, 2
44, 158, 1, 0, 2
44, 159, 1, 1, 2
44, 160, 2, 0, 3
44, 161, 1, 0, 7
44, 162, 1, 0, 3
44, 163, 1, 0, 3
44, 164, 1, 0, 6
44, 165, 1, 0, 2
44, 166, 1, 0, 2
44, 167, 1, 0, 4
44, 168, 1, 0, 0
44, 169, 1, 0, 2
44, 170, 1, 0, 3
44, 171, 1, 0, 5
44, 172, 1, 3, 0
44, 173, 1, 0, 2
44, 174, 1, 0, 4
44, 175, 1, 0, 4
44, 176, 1, 0, 1
44, 177, 1, 0, 4
44, 178, 1, 0, 0
44, 179, 1, 0, 3
44, 180, 1, 1, 4
44, 181, 1, 0, 2
44, 182, 1, 0, 5
44, 183, 1, 0, 3
44, 184, 1, 0, 3
44, 185, 1, 1, 2
44, 186, 1, 0, 3
45, 0, 988, 827, 1688
45, 1, 1, 1, 5
45, 2, 1, 0, 4
45, 3, 1, 0, 5
45, 4, 2, 2, 10
45, 5, 3, 1, 11
45, 6, 1, 0, 2
45, 7, 1, 0, 7
45, 8, 1, 0, 3
45, 9, 5, 1, 14
45, 10, 1, 1, 5
45, 11, 4, 1, 13
45, 12, 1, 1, 1
45, 13, 1, 0, 6
45, 14, 1, 0, 4
45, 15, 1, 2, 2
45, 16, 2, 2, 7
45, 17, 2, 1, 6
45, 18, 1, 0, 4
45, 19, 1, 1, 2
45, 20, 1, 1, 2
45, 21, 1, 0, 6
45, 22, 2, 0, 6
45, 23, 1, 0, 2
45, 24, 1, 2, 1
45, 25, 1, 0, 4
45, 26, 1, 0, 2
45, 27, 1, 1, 1
45, 28, 1, 0, 6
45, 29, 1, 0, 2
45, 30, 3, 2, 5
45, 31, 1, 0, 2
45, 32, 5, 0, 21
45, 33, 2, 1, 9
45, 34, 1, 0, 4
45, 35, 1, 1, 7
45, 36, 1, 0, 6
45, 37, 1, 0, 5
45, 38, 1, 1, 2
45, 39, 1, 1, 4
45, 40, 1, 1, 3
45, 41, 1, 0, 1
45, 42, 1, 1, 5
45, 43, 1, 0, 4
45, 44, 1, 0, 4
45, 45, 2, 2, 7
45, 46, 1, 1, 7
45, 47, 1, 0, 2
45, 48, 4, 3, 10
45, 49, 2, 1, 2
45, 50, 4, 1, 9
45, 51, 1, 0, 6
45, 52, 3, 2, 7
45, 53, 1, 0, 2
45, 54, 1, 0, 1
45, 55, 1, 0, 1
45, 56, 1, 0, 3
45, 57, 2, 1, 2
45, 58, 1, 0, 3
45, 59, 3, 2, 3
45, 60, 3, 0, 11
45, 61, 2, 0, 8
45, 62, 1, 2, 4
45, 63, 2, 1, 7
45, 64, 1, 0, 5
45, 65, 1, 0, 5
45, 66, 2, 0, 8
45, 67, 3, 0, 13
45, 68, 1, 0, 1
45, 69, 1, 0, 6
45, 70, 2, 2, 8
45, 71, 3, 1, 9
