Conf,CNo.,ION,CION,SOL
2, 40, 1, 1, 5
2, 41, 1, 0, 10
2, 42, 2, 2, 10
2, 43, 1, 1, 11
2, 44, 1, 0, 7
2, 45, 5, 2, 24
2, 46, 3, 0, 21
2, 47, 1, 1, 8
2, 48, 3, 1, 21
2, 49, 2, 1, 10
2, 50, 1, 0, 5
2, 51, 4, 1, 28
2, 52, 1, 0, 6
2, 53, 1, 0, 9
2, 54, 1, 0, 9
2, 55, 2, 1, 14
2, 56, 1, 0, 5
2, 57, 1, 1, 6
2, 58, 4, 1, 24
2, 59, 1, 0, 9
2, 60, 1, 1, 8
2, 61, 2, 1, 10
2, 62, 5, 2, 15
2, 63, 1, 0, 12
2, 64, 1, 0, 8
2, 65, 1, 0, 7
2, 66, 1, 1, 5
2, 67, 1, 0, 7
2, 68, 1, 0, 5
2, 69, 4, 3, 21
2, 70, 1, 0, 5
2, 71, 3, 2, 11
2, 72, 1, 0, 10
2, 73, 1, 0, 6
2, 74, 2, 2, 12
2, 75, 1, 1, 9
2, 76, 1, 0, 13
2, 77, 1, 0, 8
2, 78, 1, 1, 5
2, 79, 1, 0, 11
2, 80, 2, 1, 14
2, 81, 1, 0, 11
2, 82, 1, 0, 11
2, 83, 2, 0, 14
2, 84, 1, 0, 13
2, 85, 1, 0, 10
2, 86, 1, 0, 9
2, 87, 4, 0, 24
2, 88, 3, 2, 21
2, 89, 1, 0, 8
2, 90, 1, 0, 11
2, 91, 1, 0, 12
2, 92, 2, 0, 14
2, 93, 1, 0, 11
2, 94, 1, 0, 5
2, 95, 1, 1, 9
2, 96, 1, 0, 9
2, 97, 1, 1, 8
2, 98, 1, 0, 9
2, 99, 1, 0, 7
2, 100, 1, 0, 10
2, 101, 1, 0, 7
2, 102, 3, 0, 25
2, 103, 1, 0, 11
2, 104, 1, 0, 12
2, 105, 1, 0, 8
2, 106, 1, 0, 6
2, 107, 1, 0, 13
2, 108, 1, 0, 11
2, 109, 1, 0, 8
2, 110, 1, 1, 2
2, 111, 1, 0, 10
2, 112, 2, 0, 15
2, 113, 1, 2, 5
2, 114, 1, 0, 5
2, 115, 1, 0, 7
2, 116, 1, 0, 8
2, 117, 1, 0, 7
2, 118, 1, 1, 4
2, 119, 1, 1, 6
2, 120, 1, 0, 10
2, 121, 2, 0, 14
2, 122, 1, 0, 11
2, 123, 1, 0, 9
2, 124, 1, 0, 6
2, 125, 1, 0, 9
2, 126, 1, 0, 5
2, 127, 1, 0, 4
2, 128, 1, 0, 10
2, 129, 1, 1, 5
2, 130, 1, 0, 8
2, 131, 1, 0, 8
2, 132, 1, 1, 7
2, 133, 1, 1, 5
2, 134, 1, 1, 8
2, 135, 2, 0, 11
2, 136, 1, 1, 5
2, 137, 1, 0, 7
2, 138, 1, 0, 8
2, 139, 1, 0, 10
2, 140, 1, 0, 9
2, 141, 1, 0, 9
2, 142, 2, 1, 12
2, 143, 1, 0, 10
2, 144, 1, 0, 8
2, 145, 1, 0, 4
2, 146, 1, 0, 7
2, 147, 1, 1, 7
2, 148, 1, 0, 8
2, 149, 1, 0, 6
2, 150, 1, 0, 9
2, 151, 1, 1, 7
2, 152, 2, 0, 13
2, 153, 1, 0, 7
2, 154, 1, 1, 10
2, 155, 1, 0, 8
2, 156, 1, 0, 8
2, 157, 1, 0, 4
2, 158, 1, 1, 5
2, 159, 1, 0, 9
2, 160, 1, 0, 7
2, 161, 1, 0, 9
2, 162, 1, 0, 9
3, 0, 379, 295, 1408
3, 1, 2, 1, 15
3, 2, 2, 0, 16
3, 3, 2, 0, 8
3, 4, 2, 0, 14
3, 5, 9, 4, 44
3, 6, 4, 4, 22
3, 7, 22, 13, 107
3, 8, 2, 0, 17
3, 9, 3, 0, 23
3, 10, 1, 1, 7
3, 11, 1, 1, 8
3, 12, 1, 0, 10
3, 13, 1, 0, 11
3, 14, 2, 1, 11
3, 15, 1, 2, 8
3, 16, 2, 0, 16
3, 17, 2, 1, 18
3, 18, 2, 0, 15
3, 19, 2, 1, 12
3, 20, 1, 0, 5
3, 21, 3, 2, 20
3, 22, 7, 1, 41
3, 23, 1, 0, 8
3, 24, 1, 1, 10
3, 25, 1, 0, 9
3, 26, 2, 0, 14
3, 27, 1, 1, 8
3, 28, 1, 0, 5
3, 29, 1, 0, 11
3, 30, 2, 0, 13
3, 31, 2, 0, 12
3, 32, 3, 2, 17
3, 33, 1, 0, 4
3, 34, 1, 0, 11
3, 35, 1, 0, 10
3, 36, 1, 0, 10
3, 37, 2, 1, 8
3, 38, 1, 0, 10
3, 39, 1, 0, 10
3, 40, 1, 0, 6
3, 41, 2, 0, 17
3, 42, 1, 2, 6
3, 43, 3, 1, 22
3, 44, 2, 1, 13
3, 45, 4, 0, 31
3, 46, 1, 0, 8
3, 47, 1, 0, 9
3, 48, 3, 1, 22
3, 49, 2, 1, 7
3, 50, 4, 2, 26
3, 51, 1, 2, 3
3, 52, 1, 0, 10
3, 53, 2, 1, 14
3, 54, 1, 0, 8
3, 55, 2, 0, 8
3, 56, 1, 0, 12
3, 57, 1, 0, 8
3, 58, 1, 0, 7
3, 59, 1, 0, 7
3, 60, 1, 0, 11
3, 61, 1, 0, 10
3, 62, 1, 0, 10
3, 63, 1, 0, 6
3, 64, 1, 1, 8
3, 65, 1, 0, 8
3, 66, 3, 1, 19
3, 67, 1, 1, 5
3, 68, 1, 0, 4
3, 69, 1, 0, 10
3, 70, 2, 0, 17
3, 71, 1, 0, 11
3, 72, 2, 0, 19
3, 73, 1, 0, 6
3, 74, 1, 0, 10
3, 75, 1, 0, 8
3, 76, 1, 0, 10
3, 77, 1, 0, 10
3, 78, 4, 1, 22
3, 79, 1, 2, 6
3, 80, 1, 0, 10
3, 81, 1, 1, 8
3, 82, 1, 0, 11
3, 83, 2, 0, 13
3, 84, 1, 0, 10
3, 85, 1, 0, 4
3, 86, 1, 0, 10
3, 87, 1, 2, 3
3, 88, 1, 1, 6
3, 89, 1, 0, 12
3, 90, 1, 0, 12
3, 91, 1, 0, 9
3, 92, 1, 0, 7
3, 93, 2, 0, 18
3, 94, 1, 0, 8
3, 95, 1, 0, 10
3, 96, 1, 0, 10
3, 97, 1, 0, 8
3, 98, 1, 0, 9
3, 99, 1, 1, 6
3, 100, 1, 0, 11
3, 101, 1, 0, 12
3, 102, 1, 0, 9
3, 103, 1, 0, 10
3, 104, 2, 1, 17
3, 105, 2, 2, 9
3, 106, 1, 2, 6
3, 107, 1, 0, 10
3, 108, 2, 0, 15
3, 109, 1, 0, 5
3, 110, 1, 1, 5
3, 111, 1, 1, 4
3, 112, 1, 0, 9
3, 113, 1, 0, 7
3, 114, 1, 0, 9
3, 115, 1, 0, 4
3, 116, 1, 0, 10
3, 117, 1, 0, 7
3, 118, 1, 0, 3
3, 119, 1, 0, 8
3, 120, 1, 2, 4
3, 121, 2, 0, 8
3, 122, 1, 0, 4
3, 123, 1, 1, 3
3, 124, 1, 1, 7
3, 125, 1, 1, 5
3, 126, 3, 4, 14
3, 127, 1, 0, 8
3, 128, 1, 0, 9
3, 129, 1, 1, 7
3, 130, 2, 0, 17
3, 131, 1, 1, 6
3, 132, 1, 0, 9
3, 133, 1, 0, 7
3, 134, 1, 0, 9
3, 135, 1, 0, 10
3, 136, 1, 1, 6
3, 137, 1, 1, 8
3, 138, 1, 0, 11
3, 139, 2, 0, 9
3, 140, 1, 0, 4
3, 141, 1, 0, 9
3, 142, 1, 0, 8
3, 143, 1, 0, 7
3, 144, 1, 0, 9
3, 145, 1, 0, 9
3, 146, 1, 0, 6
3, 147, 1, 0, 7
3, 148, 1, 1, 6
3, 149, 1, 1, 3
3, 150, 1, 0, 8
3, 151, 1, 0, 6
3, 152, 1, 0, 6
3, 153, 1, 0, 5
3, 154, 1, 0, 7
3, 155, 1, 1, 8
4, 0, 408, 316, 1575
4, 1, 1, 0, 11
4, 2, 2, 0, 18
4, 3, 1, 0, 6
4, 4, 2, 0, 16
4, 5, 10, 4, 52
4, 6, 2, 2, 12
4, 7, 2, 1, 10
4, 8, 1, 0, 1
4, 9, 3, 0, 24
4, 10, 3, 0, 25
4, 11, 1, 0, 10
4, 12, 3, 1, 21
4, 13, 1, 0, 7
4, 14, 1, 0, 9
4, 15, 1, 0, 7
4, 16, 2, 1, 15
4, 17, 2, 1, 16
4, 18, 2, 1, 15
4, 19, 1, 0, 11
4, 20, 2, 0, 8
4, 21, 2, 1, 11
4, 22, 3, 2, 20
4, 23, 7, 2, 38
4, 24, 1, 1, 9
4, 25, 1, 0, 10
4, 26, 1, 0, 11
4, 27, 1, 0, 8
4, 28, 1, 0, 11
4, 29, 1, 1, 3
4, 30, 1, 0, 7
4, 31, 2, 2, 11
4, 32, 1, 0, 4
4, 33, 1, 0, 9
4, 34, 1, 0, 9
4, 35, 2, 0, 18
4, 36, 1, 1, 4
4, 37, 1, 0, 3
4, 38, 1, 1, 9
4, 39, 1, 0, 10
4, 40, 1, 0, 9
4, 41, 1, 0, 8
4, 42, 1, 1, 9
4, 43, 2, 0, 13
4, 44, 2, 2, 12
4, 45, 2, 1, 11
4, 46, 4, 0, 32
4, 47, 1, 0, 10
4, 48, 1, 0, 11
4, 49, 3, 2, 21
4, 50, 1, 0, 11
4, 51, 1, 0, 10
4, 52, 2, 0, 16
4, 53, 3, 2, 18
4, 54, 1, 1, 6
4, 55, 1, 0, 10
4, 56, 1, 0, 6
4, 57, 1, 0, 6
4, 58, 1, 0, 10
4, 59, 1, 0, 10
4, 60, 1, 1, 10
4, 61, 3, 1, 12
4, 62, 1, 0, 8
4, 63, 1, 1, 8
4, 64, 2, 0, 15
4, 65, 1, 1, 9
4, 66, 1, 1, 4
4, 67, 2, 0, 17
4, 68, 2, 0, 18
4, 69, 1, 0, 9
4, 70, 2, 0, 18
4, 71, 2, 0, 15
4, 72, 1, 0, 10
4, 73, 1, 0, 11
4, 74, 1, 0, 8
4, 75, 3, 0, 18
4, 76, 1, 0, 9
4, 77, 1, 0, 9
4, 78, 1, 1, 10
4, 79, 1, 0, 11
4, 80, 2, 1, 14
4, 81, 1, 0, 11
4, 82, 1, 0, 7
4, 83, 1, 0, 9
4, 84, 1, 0, 7
4, 85, 1, 2, 4
4, 86, 1, 1, 7
4, 87, 1, 0, 12
4, 88, 1, 0, 10
4, 89, 1, 0, 7
4, 90, 1, 0, 10
4, 91, 3, 0, 20
4, 92, 1, 0, 9
4, 93, 1, 1, 8
4, 94, 1, 0, 11
4, 95, 1, 0, 10
4, 96, 1, 0, 10
4, 97, 2, 0, 11
4, 98, 1, 0, 2
4, 99, 1, 0, 8
4, 100, 1, 0, 7
4, 101, 1, 0, 11
4, 102, 1, 0, 10
4, 103, 1, 0, 7
4, 104, 2, 0, 18
4, 105, 2, 1, 10
4, 106, 3, 1, 17
4, 107, 1, 0, 11
4, 108, 1, 0, 8
4, 109, 1, 2, 6
4, 110, 1, 1, 3
4, 111, 1, 0, 11
4, 112, 1, 0, 7
4, 113, 1, 0, 10
4, 114, 1, 0, 4
4, 115, 1, 0, 5
4, 116, 1, 0, 4
4, 117, 1, 0, 9
4, 118, 1, 0, 9
4, 119, 1, 0, 5
4, 120, 1, 0, 8
4, 121, 1, 1, 3
4, 122, 1, 1, 10
4, 123, 3, 3, 15
4, 124, 1, 0, 5
4, 125, 1, 0, 8
4, 126, 1, 0, 9
4, 127, 1, 0, 6
4, 128, 1, 0, 10
4, 129, 1, 0, 6
4, 130, 1, 1, 8
4, 131, 1, 0, 7
4, 132, 1, 1, 8
4, 133, 1, 1, 8
4, 134, 1, 1, 8
4, 135, 1, 0, 11
4, 136, 2, 1, 13
4, 137, 1, 0, 6
4, 138, 1, 0, 9
4, 139, 1, 0, 9
4, 140, 1, 0, 9
4, 141, 1, 0, 11
4, 142, 1, 0, 4
4, 143, 1, 0, 7
4, 144, 1, 0, 9
4, 145, 1, 1, 10
4, 146, 1, 0, 4
4, 147, 1, 0, 3
4, 148, 1, 0, 7
4, 149, 1, 0, 6
4, 150, 1, 0, 7
4, 151, 1, 1, 10
5, 0, 400, 310, 1529
5, 1, 3, 1, 21
5, 2, 2, 0, 19
5, 3, 1, 0, 8
5, 4, 9, 4, 40
5, 5, 2, 1, 16
5, 6, 4, 1, 31
5, 7, 1, 0, 10
5, 8, 3, 0, 20
5, 9, 1, 0, 8
5, 10, 1, 0, 9
5, 11, 2, 1, 9
5, 12, 2, 2, 12
5, 13, 2, 0, 16
5, 14, 3, 1, 23
5, 15, 2, 1, 16
5, 16, 1, 0, 0
5, 17, 2, 0, 12
5, 18, 6, 5, 34
5, 19, 1, 0, 10
5, 20, 1, 1, 8
5, 21, 1, 0, 8
5, 22, 1, 0, 7
5, 23, 1, 0, 10
5, 24, 2, 0, 13
5, 25, 6, 2, 33
5, 26, 1, 0, 4
5, 27, 1, 0, 8
5, 28, 1, 0, 6
5, 29, 2, 2, 11
5, 30, 2, 2, 14
5, 31, 1, 0, 5
5, 32, 1, 0, 9
5, 33, 1, 0, 11
5, 34, 6, 4, 24
5, 35, 1, 1, 9
5, 36, 2, 0, 10
5, 37, 1, 0, 10
5, 38, 1, 0, 10
5, 39, 1, 0, 7
5, 40, 1, 1, 9
5, 41, 1, 1, 8
5, 42, 3, 1, 24
5, 43, 3, 0, 23
5, 44, 2, 2, 11
5, 45, 3, 0, 24
5, 46, 2, 0, 11
5, 47, 1, 0, 10
5, 48, 1, 0, 9
5, 49, 3, 2, 18
5, 50, 1, 1, 10
5, 51, 3, 1, 19
5, 52, 1, 0, 9
5, 53, 1, 0, 8
5, 54, 1, 0, 5
5, 55, 1, 0, 10
5, 56, 1, 1, 7
5, 57, 1, 1, 9
5, 58, 1, 1, 9
5, 59, 6, 2, 41
5, 60, 1, 0, 10
5, 61, 1, 0, 9
5, 62, 2, 1, 14
5, 63, 1, 0, 11
5, 64, 3, 0, 14
5, 65, 1, 0, 6
5, 66, 1, 1, 5
5, 67, 1, 1, 5
5, 68, 2, 0, 15
5, 69, 2, 0, 16
5, 70, 1, 0, 9
5, 71, 1, 0, 12
5, 72, 2, 0, 13
5, 73, 1, 0, 9
5, 74, 1, 0, 11
5, 75, 1, 0, 7
5, 76, 1, 0, 9
5, 77, 1, 0, 11
5, 78, 1, 1, 8
5, 79, 1, 0, 9
5, 80, 1, 0, 8
5, 81, 2, 0, 15
5, 82, 1, 0, 10
5, 83, 1, 0, 10
5, 84, 1, 1, 4
5, 85, 1, 0, 6
5, 86, 1, 0, 11
5, 87, 1, 0, 10
5, 88, 1, 1, 5
5, 89, 1, 0, 10
5, 90, 3, 1, 21
5, 91, 2, 2, 9
5, 92, 1, 0, 8
5, 93, 2, 2, 16
5, 94, 1, 0, 7
5, 95, 1, 0, 12
5, 96, 1, 0, 9
5, 97, 1, 0, 7
5, 98, 1, 0, 7
5, 99, 1, 0, 8
5, 100, 1, 0, 11
5, 101, 1, 0, 11
5, 102, 2, 0, 9
5, 103, 1, 0, 8
5, 104, 2, 2, 12
5, 105, 1, 0, 3
5, 106, 3, 0, 19
5, 107, 1, 0, 12
5, 108, 1, 2, 7
5, 109, 1, 2, 5
5, 110, 1, 0, 9
5, 111, 1, 1, 7
5, 112, 1, 0, 5
5, 113, 1, 0, 3
5, 114, 1, 0, 8
5, 115, 1, 0, 10
5, 116, 1, 0, 8
5, 117, 1, 0, 9
5, 118, 1, 0, 8
5, 119, 1, 0, 8
5, 120, 1, 0, 6
5, 121, 1, 0, 3
5, 122, 3, 3, 18
5, 123, 1, 0, 8
5, 124, 1, 0, 9
5, 125, 1, 0, 7
5, 126, 1, 0, 11
5, 127, 1, 0, 7
5, 128, 1, 0, 9
5, 129, 1, 0, 8
5, 130, 1, 0, 11
5, 131, 2, 2, 12
5, 132, 1, 0, 5
5, 133, 1, 0, 10
5, 134, 1, 0, 8
5, 135, 1, 0, 9
5, 136, 1, 0, 4
5, 137, 1, 1, 10
5, 138, 1, 0, 10
5, 139, 1, 0, 6
5, 140, 1, 1, 7
5, 141, 1, 1, 8
5, 142, 1, 0, 5
5, 143, 1, 0, 9
5, 144, 1, 0, 7
5, 145, 1, 0, 6
5, 146, 1, 1, 9
6, 0, 3, 1, 21
6, 1, 406, 316, 1549
6, 2, 3, 1, 21
6, 3, 1, 0, 8
6, 4, 2, 1, 16
6, 5, 8, 4, 36
6, 6, 3, 1, 26
6, 7, 1, 0, 12
6, 8, 1, 0, 9
6, 9, 1, 0, 7
6, 10, 2, 2, 12
6, 11, 2, 1, 12
6, 12, 1, 0, 10
6, 13, 1, 1, 7
6, 14, 2, 0, 14
6, 15, 3, 3, 14
6, 16, 3, 1, 23
6, 17, 2, 1, 10
6, 18, 4, 3, 25
6, 19, 1, 0, 11
6, 20, 1, 0, 10
6, 21, 1, 1, 9
6, 22, 1, 0, 3
6, 23, 1, 0, 12
6, 24, 1, 0, 9
6, 25, 6, 4, 31
6, 26, 1, 0, 4
6, 27, 1, 0, 8
6, 28, 2, 2, 11
6, 29, 2, 0, 17
6, 30, 5, 3, 26
6, 31, 1, 0, 11
6, 32, 1, 1, 10
6, 33, 1, 0, 6
6, 34, 1, 0, 4
6, 35, 1, 0, 7
6, 36, 1, 1, 11
6, 37, 2, 1, 9
6, 38, 1, 0, 9
6, 39, 1, 0, 10
6, 40, 1, 0, 8
6, 41, 1, 1, 10
6, 42, 1, 1, 6
6, 43, 1, 0, 9
6, 44, 2, 0, 16
6, 45, 3, 0, 20
6, 46, 2, 2, 7
6, 47, 3, 0, 24
6, 48, 1, 0, 11
6, 49, 1, 0, 10
6, 50, 3, 2, 19
6, 51, 1, 1, 9
6, 52, 1, 0, 9
6, 53, 1, 0, 5
6, 54, 1, 1, 7
6, 55, 2, 1, 11
6, 56, 1, 0, 9
6, 57, 1, 0, 9
6, 58, 1, 1, 7
6, 59, 1, 0, 9
6, 60, 7, 3, 46
6, 61, 3, 2, 9
6, 62, 1, 0, 12
6, 63, 1, 0, 9
6, 64, 3, 2, 21
6, 65, 1, 0, 10
6, 66, 3, 0, 12
6, 67, 1, 1, 7
6, 68, 1, 1, 6
6, 69, 2, 0, 15
6, 70, 2, 1, 13
6, 71, 1, 0, 8
6, 72, 1, 0, 8
6, 73, 2, 0, 13
6, 74, 1, 0, 12
6, 75, 2, 0, 14
6, 76, 1, 0, 6
6, 77, 1, 0, 11
6, 78, 1, 0, 11
6, 79, 1, 1, 6
6, 80, 1, 0, 11
6, 81, 1, 0, 11
6, 82, 1, 0, 6
6, 83, 1, 0, 9
6, 84, 1, 1, 6
6, 85, 1, 0, 9
6, 86, 1, 0, 12
6, 87, 1, 0, 9
