Conf,CNo.,ION,CION,SOL
2, 88, 1, 0, 11
2, 89, 1, 0, 5
2, 90, 2, 0, 17
2, 91, 1, 0, 10
2, 92, 1, 0, 10
2, 93, 1, 0, 5
2, 94, 1, 0, 11
2, 95, 2, 1, 9
2, 96, 3, 1, 18
2, 97, 1, 0, 8
2, 98, 1, 0, 10
2, 99, 1, 0, 10
2, 100, 1, 0, 8
2, 101, 2, 0, 18
2, 102, 1, 0, 10
2, 103, 1, 0, 13
2, 104, 2, 0, 20
2, 105, 1, 0, 9
2, 106, 1, 0, 8
2, 107, 1, 0, 9
2, 108, 2, 2, 13
2, 109, 1, 1, 7
2, 110, 1, 1, 8
2, 111, 1, 0, 10
2, 112, 1, 0, 8
2, 113, 1, 0, 7
2, 114, 2, 1, 14
2, 115, 1, 0, 10
2, 116, 1, 0, 8
2, 117, 2, 1, 14
2, 118, 1, 0, 10
2, 119, 1, 0, 9
2, 120, 1, 0, 10
2, 121, 1, 0, 9
2, 122, 1, 0, 9
2, 123, 2, 1, 14
2, 124, 2, 1, 11
2, 125, 1, 0, 7
2, 126, 1, 0, 9
2, 127, 1, 0, 8
2, 128, 1, 0, 9
2, 129, 1, 0, 11
2, 130, 2, 0, 15
2, 131, 6, 3, 35
2, 132, 1, 2, 4
2, 133, 2, 0, 14
2, 134, 1, 0, 7
2, 135, 1, 0, 9
2, 136, 1, 1, 7
2, 137, 1, 0, 7
2, 138, 1, 1, 10
2, 139, 1, 1, 7
2, 140, 1, 1, 6
2, 141, 1, 0, 11
2, 142, 1, 0, 10
2, 143, 1, 0, 7
2, 144, 1, 0, 9
2, 145, 1, 0, 9
2, 146, 1, 0, 6
2, 147, 1, 0, 7
2, 148, 2, 1, 15
2, 149, 1, 0, 11
2, 150, 1, 0, 6
2, 151, 1, 0, 9
2, 152, 1, 1, 9
2, 153, 1, 1, 7
2, 154, 1, 0, 11
2, 155, 1, 0, 9
2, 156, 1, 1, 5
2, 157, 1, 0, 7
2, 158, 1, 0, 12
2, 159, 1, 0, 9
2, 160, 1, 0, 12
2, 161, 1, 1, 5
2, 162, 1, 0, 9
2, 163, 1, 0, 11
2, 164, 1, 1, 8
2, 165, 1, 0, 9
2, 166, 2, 2, 13
2, 167, 1, 1, 7
2, 168, 1, 0, 11
2, 169, 1, 0, 10
2, 170, 1, 0, 8
2, 171, 2, 1, 10
2, 172, 1, 0, 10
2, 173, 1, 0, 6
2, 174, 1, 0, 8
2, 175, 1, 0, 11
2, 176, 1, 0, 9
2, 177, 1, 0, 7
2, 178, 1, 0, 12
2, 179, 1, 1, 10
2, 180, 1, 0, 11
2, 181, 1, 1, 6
2, 182, 1, 1, 6
2, 183, 1, 0, 11
2, 184, 1, 1, 8
2, 185, 1, 0, 7
2, 186, 1, 0, 7
3, 0, 1, 1, 9
3, 1, 4, 4, 22
3, 2, 1, 0, 11
3, 3, 4, 2, 26
3, 4, 1, 0, 7
3, 5, 1, 0, 12
3, 6, 5, 2, 38
3, 7, 2, 1, 13
3, 8, 2, 0, 17
3, 9, 1, 0, 9
3, 10, 1, 0, 8
3, 11, 1, 0, 8
3, 12, 1, 1, 9
3, 13, 2, 1, 15
3, 14, 2, 0, 17
3, 15, 2, 0, 15
3, 16, 1, 0, 10
3, 17, 1, 0, 8
3, 18, 1, 0, 11
3, 19, 4, 0, 27
3, 20, 2, 0, 18
3, 21, 10, 6, 68
3, 22, 1, 1, 7
3, 23, 2, 0, 15
3, 24, 1, 0, 9
3, 25, 1, 1, 9
3, 26, 1, 0, 9
3, 27, 3, 1, 21
3, 28, 1, 0, 7
3, 29, 1, 0, 11
3, 30, 2, 1, 18
3, 31, 1, 1, 10
3, 32, 2, 1, 15
3, 33, 1, 1, 7
3, 34, 1, 0, 8
3, 35, 2, 0, 14
3, 36, 1, 0, 10
3, 37, 3, 0, 25
3, 38, 4, 2, 25
3, 39, 3, 0, 22
3, 40, 1, 0, 8
3, 41, 6, 1, 40
3, 42, 2, 0, 15
3, 43, 4, 3, 26
3, 44, 3, 1, 24
3, 45, 1, 0, 10
3, 46, 1, 0, 11
3, 47, 4, 2, 26
3, 48, 1, 0, 9
3, 49, 2, 0, 12
3, 50, 4, 2, 28
3, 51, 2, 2, 13
3, 52, 1, 0, 7
3, 53, 1, 0, 13
3, 54, 1, 1, 6
3, 55, 3, 1, 16
3, 56, 1, 0, 9
3, 57, 1, 0, 7
3, 58, 6, 1, 43
3, 59, 11, 6, 67
3, 60, 2, 1, 16
3, 61, 1, 0, 8
3, 62, 1, 0, 8
3, 63, 1, 0, 6
3, 64, 2, 1, 15
3, 65, 1, 0, 8
3, 66, 2, 0, 17
3, 67, 1, 0, 11
3, 68, 1, 0, 10
3, 69, 2, 1, 13
3, 70, 3, 1, 15
3, 71, 1, 0, 9
3, 72, 1, 0, 8
3, 73, 4, 2, 23
3, 74, 1, 0, 9
3, 75, 1, 0, 11
3, 76, 3, 2, 17
3, 77, 3, 1, 21
3, 78, 1, 0, 11
3, 79, 2, 0, 11
3, 80, 5, 1, 27
3, 81, 1, 1, 7
3, 82, 4, 4, 13
3, 83, 1, 2, 5
3, 84, 1, 0, 11
3, 85, 1, 1, 8
3, 86, 2, 1, 18
3, 87, 1, 0, 10
3, 88, 1, 0, 7
3, 89, 1, 1, 4
3, 90, 2, 0, 17
3, 91, 1, 0, 12
3, 92, 1, 0, 11
3, 93, 1, 1, 7
3, 94, 1, 0, 8
3, 95, 2, 1, 17
3, 96, 1, 1, 9
3, 97, 3, 1, 18
3, 98, 2, 1, 13
3, 99, 1, 0, 6
3, 100, 1, 0, 8
3, 101, 4, 1, 33
3, 102, 1, 0, 10
3, 103, 1, 0, 12
3, 104, 1, 0, 11
3, 105, 1, 0, 10
3, 106, 1, 0, 8
3, 107, 1, 0, 8
3, 108, 1, 0, 7
3, 109, 1, 1, 8
3, 110, 1, 0, 10
3, 111, 1, 0, 10
3, 112, 1, 0, 8
3, 113, 1, 0, 9
3, 114, 2, 2, 13
3, 115, 1, 0, 4
3, 116, 1, 0, 10
3, 117, 1, 0, 10
3, 118, 1, 0, 11
3, 119, 1, 0, 10
3, 120, 2, 0, 14
3, 121, 1, 1, 7
3, 122, 1, 1, 7
3, 123, 1, 0, 8
3, 124, 1, 0, 8
3, 125, 3, 1, 23
3, 126, 1, 1, 7
3, 127, 1, 0, 7
3, 128, 1, 1, 8
3, 129, 1, 0, 8
3, 130, 1, 0, 9
3, 131, 1, 0, 10
3, 132, 1, 0, 8
3, 133, 2, 1, 11
3, 134, 6, 3, 32
3, 135, 2, 1, 8
3, 136, 1, 0, 10
3, 137, 1, 0, 9
3, 138, 1, 0, 7
3, 139, 1, 0, 8
3, 140, 1, 0, 7
3, 141, 1, 0, 7
3, 142, 1, 1, 9
3, 143, 1, 0, 10
3, 144, 1, 0, 9
3, 145, 1, 0, 10
3, 146, 1, 0, 8
3, 147, 1, 1, 8
3, 148, 1, 0, 6
3, 149, 2, 2, 14
3, 150, 1, 1, 10
3, 151, 1, 0, 9
3, 152, 1, 0, 11
3, 153, 1, 0, 12
3, 154, 1, 0, 8
3, 155, 1, 0, 6
3, 156, 1, 0, 11
3, 157, 1, 0, 9
3, 158, 1, 0, 12
3, 159, 1, 0, 8
3, 160, 1, 1, 6
3, 161, 1, 0, 9
3, 162, 1, 0, 11
3, 163, 1, 0, 10
3, 164, 1, 0, 9
3, 165, 1, 0, 11
3, 166, 2, 1, 15
3, 167, 2, 0, 15
3, 168, 1, 0, 10
3, 169, 1, 0, 10
3, 170, 1, 0, 9
3, 171, 1, 0, 7
3, 172, 1, 0, 10
3, 173, 1, 0, 7
3, 174, 1, 1, 4
3, 175, 1, 0, 12
3, 176, 1, 0, 10
3, 177, 1, 0, 6
3, 178, 1, 0, 9
3, 179, 1, 0, 10
3, 180, 1, 1, 7
3, 181, 1, 0, 10
3, 182, 1, 0, 6
3, 183, 1, 0, 9
3, 184, 1, 0, 7
3, 185, 1, 0, 5
3, 186, 1, 1, 7
3, 187, 1, 0, 10
3, 188, 1, 1, 8
3, 189, 1, 0, 10
3, 190, 1, 1, 6
4, 0, 1, 1, 6
4, 1, 8, 5, 49
4, 2, 1, 0, 9
4, 3, 3, 0, 21
4, 4, 1, 0, 10
4, 5, 2, 0, 15
4, 6, 1, 2, 6
4, 7, 2, 2, 15
4, 8, 2, 0, 15
4, 9, 1, 0, 9
4, 10, 3, 2, 19
4, 11, 1, 0, 12
4, 12, 1, 1, 10
4, 13, 2, 1, 14
4, 14, 1, 0, 11
4, 15, 2, 0, 15
4, 16, 1, 1, 8
4, 17, 1, 1, 9
4, 18, 1, 0, 9
4, 19, 3, 1, 17
4, 20, 2, 0, 17
4, 21, 2, 1, 15
4, 22, 1, 1, 7
4, 23, 1, 0, 7
4, 24, 1, 0, 9
4, 25, 1, 1, 10
4, 26, 9, 5, 58
4, 27, 1, 0, 12
4, 28, 4, 2, 29
4, 29, 1, 0, 10
4, 30, 1, 0, 10
4, 31, 1, 0, 8
4, 32, 7, 4, 46
4, 33, 2, 0, 17
4, 34, 2, 1, 13
4, 35, 1, 1, 7
4, 36, 2, 0, 16
4, 37, 1, 0, 11
4, 38, 2, 0, 16
4, 39, 3, 0, 20
4, 40, 1, 1, 8
4, 41, 5, 1, 32
4, 42, 1, 1, 8
4, 43, 4, 2, 24
4, 44, 2, 0, 17
4, 45, 1, 0, 11
4, 46, 1, 0, 11
4, 47, 4, 3, 25
4, 48, 1, 0, 10
4, 49, 4, 2, 26
4, 50, 2, 1, 18
4, 51, 1, 0, 11
4, 52, 1, 1, 7
4, 53, 1, 1, 6
4, 54, 1, 0, 9
4, 55, 1, 0, 6
4, 56, 1, 0, 8
4, 57, 4, 2, 27
4, 58, 11, 5, 62
4, 59, 3, 1, 20
4, 60, 1, 0, 10
4, 61, 1, 0, 11
4, 62, 1, 0, 8
4, 63, 2, 0, 16
4, 64, 1, 0, 9
4, 65, 2, 0, 16
4, 66, 1, 0, 8
4, 67, 8, 3, 56
4, 68, 1, 0, 11
4, 69, 2, 1, 15
4, 70, 2, 2, 12
4, 71, 1, 0, 12
4, 72, 1, 0, 8
4, 73, 3, 2, 17
4, 74, 1, 0, 6
4, 75, 1, 0, 10
4, 76, 2, 0, 12
4, 77, 4, 1, 29
4, 78, 1, 0, 11
4, 79, 2, 0, 13
4, 80, 6, 2, 32
4, 81, 1, 1, 8
4, 82, 5, 5, 20
4, 83, 1, 1, 8
4, 84, 2, 1, 13
4, 85, 1, 1, 9
4, 86, 1, 0, 9
4, 87, 1, 0, 8
4, 88, 1, 0, 8
4, 89, 1, 0, 10
4, 90, 1, 0, 7
4, 91, 2, 0, 18
4, 92, 1, 0, 11
4, 93, 1, 0, 10
4, 94, 1, 1, 8
4, 95, 1, 0, 7
4, 96, 1, 0, 8
4, 97, 1, 0, 11
4, 98, 2, 1, 16
4, 99, 1, 0, 7
4, 100, 1, 1, 2
4, 101, 4, 1, 27
4, 102, 1, 0, 9
4, 103, 1, 0, 10
4, 104, 1, 0, 8
4, 105, 1, 0, 9
4, 106, 1, 0, 9
4, 107, 1, 0, 11
4, 108, 1, 0, 10
4, 109, 1, 0, 8
4, 110, 1, 0, 7
4, 111, 1, 1, 6
4, 112, 1, 0, 9
4, 113, 1, 0, 9
4, 114, 1, 0, 6
4, 115, 1, 0, 11
4, 116, 1, 0, 11
4, 117, 1, 1, 9
4, 118, 1, 0, 9
4, 119, 1, 0, 9
4, 120, 2, 0, 15
4, 121, 1, 0, 9
4, 122, 1, 0, 10
4, 123, 1, 0, 8
4, 124, 1, 1, 7
4, 125, 2, 1, 13
4, 126, 1, 0, 11
4, 127, 1, 0, 8
4, 128, 1, 0, 9
4, 129, 1, 0, 8
4, 130, 1, 0, 11
4, 131, 1, 0, 8
4, 132, 3, 1, 21
4, 133, 1, 1, 5
4, 134, 1, 0, 7
4, 135, 1, 1, 9
4, 136, 1, 0, 10
4, 137, 1, 0, 8
4, 138, 1, 1, 6
4, 139, 1, 0, 8
4, 140, 2, 0, 13
4, 141, 2, 1, 8
4, 142, 2, 1, 17
4, 143, 1, 0, 11
4, 144, 1, 1, 6
4, 145, 1, 0, 10
4, 146, 1, 0, 10
4, 147, 1, 0, 10
4, 148, 1, 0, 7
4, 149, 1, 0, 10
4, 150, 1, 0, 7
4, 151, 1, 1, 8
4, 152, 1, 1, 8
4, 153, 1, 0, 8
4, 154, 4, 1, 29
4, 155, 1, 0, 9
4, 156, 1, 0, 6
4, 157, 1, 0, 11
4, 158, 1, 1, 4
4, 159, 1, 0, 7
4, 160, 1, 0, 8
4, 161, 1, 0, 7
4, 162, 1, 1, 10
4, 163, 1, 0, 8
4, 164, 1, 0, 12
4, 165, 1, 0, 7
4, 166, 1, 0, 10
4, 167, 1, 0, 11
4, 168, 1, 1, 9
4, 169, 1, 0, 12
4, 170, 1, 0, 12
4, 171, 1, 0, 11
4, 172, 1, 1, 10
4, 173, 1, 0, 7
4, 174, 1, 0, 10
4, 175, 1, 2, 7
4, 176, 1, 0, 8
4, 177, 1, 0, 10
4, 178, 1, 0, 8
4, 179, 1, 0, 8
4, 180, 1, 0, 8
4, 181, 1, 0, 9
4, 182, 1, 0, 7
4, 183, 1, 0, 4
4, 184, 1, 0, 8
4, 185, 1, 0, 10
4, 186, 1, 0, 9
4, 187, 1, 0, 12
4, 188, 1, 1, 9
4, 189, 1, 0, 9
4, 190, 1, 0, 6
4, 191, 1, 1, 5
4, 192, 1, 0, 11
4, 193, 1, 1, 5
4, 194, 1, 0, 9
4, 195, 1, 0, 10
5, 0, 1, 2, 6
5, 1, 19, 13, 107
5, 2, 1, 0, 11
5, 3, 1, 0, 9
5, 4, 1, 0, 10
5, 5, 2, 0, 14
5, 6, 1, 2, 6
5, 7, 2, 0, 17
5, 8, 1, 0, 7
5, 9, 1, 0, 11
5, 10, 3, 2, 20
5, 11, 1, 0, 9
5, 12, 1, 0, 9
5, 13, 2, 1, 13
5, 14, 2, 0, 20
5, 15, 2, 0, 17
5, 16, 1, 1, 9
5, 17, 4, 0, 29
5, 18, 1, 0, 10
5, 19, 3, 0, 24
5, 20, 2, 0, 18
5, 21, 2, 2, 16
5, 22, 2, 0, 15
5, 23, 2, 0, 14
5, 24, 1, 0, 9
5, 25, 1, 0, 10
5, 26, 8, 3, 46
5, 27, 1, 1, 8
5, 28, 1, 0, 10
5, 29, 2, 2, 13
5, 30, 1, 0, 6
5, 31, 1, 1, 6
5, 32, 1, 0, 8
5, 33, 1, 0, 9
5, 34, 6, 4, 36
5, 35, 3, 0, 19
5, 36, 6, 3, 41
5, 37, 1, 1, 7
5, 38, 2, 0, 16
5, 39, 1, 0, 10
5, 40, 2, 0, 17
5, 41, 3, 0, 22
5, 42, 1, 1, 7
5, 43, 5, 1, 33
5, 44, 1, 1, 5
5, 45, 3, 1, 19
5, 46, 1, 0, 9
5, 47, 1, 0, 11
5, 48, 1, 1, 10
