Conf,CNo.,ION,CION,SOL
2, 7, 1, 0, 12
2, 8, 1, 0, 11
2, 9, 1, 0, 10
2, 10, 1, 0, 12
2, 11, 2, 1, 13
2, 12, 1, 0, 10
2, 13, 1, 0, 11
2, 14, 2, 0, 16
2, 15, 5, 4, 30
2, 16, 3, 1, 21
2, 17, 1, 0, 11
2, 18, 3, 3, 20
2, 19, 2, 2, 12
2, 20, 1, 0, 10
2, 21, 1, 0, 12
2, 22, 1, 1, 9
2, 23, 1, 0, 11
2, 24, 2, 0, 16
2, 25, 1, 1, 9
2, 26, 1, 1, 9
2, 27, 1, 0, 9
2, 28, 1, 0, 9
2, 29, 1, 0, 11
2, 30, 1, 1, 9
2, 31, 2, 0, 14
2, 32, 2, 0, 17
2, 33, 1, 0, 7
2, 34, 2, 0, 18
2, 35, 1, 0, 8
2, 36, 2, 0, 16
2, 37, 1, 0, 8
2, 38, 1, 0, 13
2, 39, 1, 1, 8
2, 40, 1, 0, 11
2, 41, 1, 0, 9
2, 42, 1, 0, 9
2, 43, 1, 0, 9
2, 44, 1, 0, 11
2, 45, 1, 0, 8
2, 46, 1, 0, 10
2, 47, 4, 2, 23
2, 48, 2, 0, 16
2, 49, 2, 1, 17
2, 50, 2, 1, 17
2, 51, 1, 0, 9
2, 52, 1, 1, 9
2, 53, 1, 1, 9
2, 54, 1, 0, 11
2, 55, 1, 0, 9
2, 56, 1, 0, 8
2, 57, 2, 1, 17
2, 58, 1, 1, 10
2, 59, 4, 1, 29
2, 60, 1, 0, 6
2, 61, 1, 0, 11
2, 62, 2, 0, 15
2, 63, 1, 0, 11
2, 64, 1, 0, 8
2, 65, 1, 0, 8
2, 66, 1, 0, 11
2, 67, 1, 1, 8
2, 68, 2, 0, 15
2, 69, 1, 1, 10
2, 70, 3, 2, 18
2, 71, 1, 0, 8
2, 72, 1, 0, 9
2, 73, 1, 0, 10
2, 74, 2, 0, 16
2, 75, 1, 0, 11
2, 76, 1, 0, 9
2, 77, 1, 0, 13
2, 78, 1, 1, 9
2, 79, 1, 0, 8
2, 80, 1, 0, 10
2, 81, 1, 0, 7
2, 82, 1, 0, 10
2, 83, 1, 0, 9
2, 84, 1, 0, 10
2, 85, 1, 0, 9
2, 86, 1, 0, 10
2, 87, 1, 0, 9
2, 88, 1, 0, 9
2, 89, 1, 0, 10
2, 90, 1, 0, 12
2, 91, 1, 0, 6
2, 92, 2, 0, 17
2, 93, 1, 0, 8
2, 94, 2, 1, 13
2, 95, 1, 0, 9
2, 96, 1, 0, 8
2, 97, 1, 0, 10
2, 98, 1, 1, 9
2, 99, 1, 0, 10
2, 100, 1, 0, 10
2, 101, 1, 0, 5
2, 102, 1, 0, 8
2, 103, 1, 0, 10
2, 104, 1, 1, 7
2, 105, 1, 0, 11
2, 106, 1, 0, 8
2, 107, 1, 0, 9
2, 108, 1, 1, 7
2, 109, 1, 0, 5
2, 110, 1, 0, 10
2, 111, 1, 0, 10
2, 112, 1, 0, 10
2, 113, 1, 0, 8
2, 114, 1, 0, 9
2, 115, 1, 0, 8
2, 116, 1, 0, 5
2, 117, 1, 0, 6
3, 0, 1, 0, 11
3, 1, 6, 2, 40
3, 2, 1, 2, 6
3, 3, 1, 0, 11
3, 4, 1, 0, 10
3, 5, 1, 0, 9
3, 6, 1, 0, 11
3, 7, 1, 0, 11
3, 8, 1, 1, 9
3, 9, 1, 0, 10
3, 10, 1, 0, 10
3, 11, 2, 1, 16
3, 12, 1, 0, 8
3, 13, 1, 0, 11
3, 14, 1, 0, 9
3, 15, 3, 1, 16
3, 16, 3, 3, 22
3, 17, 1, 0, 9
3, 18, 2, 1, 14
3, 19, 2, 2, 12
3, 20, 1, 0, 10
3, 21, 1, 0, 10
3, 22, 2, 1, 14
3, 23, 1, 1, 8
3, 24, 1, 0, 10
3, 25, 2, 0, 17
3, 26, 1, 0, 7
3, 27, 4, 3, 28
3, 28, 1, 0, 10
3, 29, 1, 0, 11
3, 30, 1, 0, 10
3, 31, 1, 0, 7
3, 32, 2, 0, 13
3, 33, 1, 0, 11
3, 34, 1, 0, 9
3, 35, 2, 0, 18
3, 36, 1, 0, 9
3, 37, 2, 0, 17
3, 38, 1, 0, 9
3, 39, 1, 0, 8
3, 40, 1, 0, 8
3, 41, 1, 0, 11
3, 42, 2, 0, 15
3, 43, 1, 0, 8
3, 44, 1, 0, 7
3, 45, 1, 0, 10
3, 46, 1, 1, 5
3, 47, 1, 0, 9
3, 48, 1, 0, 10
3, 49, 1, 0, 8
3, 50, 1, 0, 10
3, 51, 1, 0, 6
3, 52, 1, 0, 8
3, 53, 2, 0, 18
3, 54, 2, 0, 15
3, 55, 1, 0, 13
3, 56, 1, 0, 10
3, 57, 1, 0, 8
3, 58, 1, 0, 13
3, 59, 1, 0, 10
3, 60, 1, 0, 9
3, 61, 2, 1, 12
3, 62, 4, 1, 30
3, 63, 1, 0, 8
3, 64, 1, 0, 8
3, 65, 1, 0, 8
3, 66, 2, 0, 15
3, 67, 1, 0, 8
3, 68, 1, 0, 11
3, 69, 1, 0, 10
3, 70, 1, 0, 11
3, 71, 2, 0, 15
3, 72, 1, 0, 11
3, 73, 3, 0, 19
3, 74, 1, 0, 5
3, 75, 1, 0, 12
3, 76, 1, 0, 10
3, 77, 1, 0, 11
3, 78, 1, 0, 11
3, 79, 1, 1, 7
3, 80, 1, 0, 11
3, 81, 1, 1, 10
3, 82, 1, 0, 9
3, 83, 1, 0, 11
3, 84, 1, 0, 10
3, 85, 1, 1, 8
3, 86, 1, 0, 11
3, 87, 1, 0, 8
3, 88, 1, 0, 12
3, 89, 1, 0, 10
3, 90, 2, 0, 17
3, 91, 1, 0, 9
3, 92, 1, 0, 9
3, 93, 1, 1, 8
3, 94, 1, 0, 12
3, 95, 1, 0, 9
3, 96, 1, 0, 9
3, 97, 2, 0, 18
3, 98, 1, 0, 10
3, 99, 2, 0, 16
3, 100, 1, 0, 6
3, 101, 1, 1, 9
3, 102, 1, 1, 9
3, 103, 1, 0, 8
3, 104, 1, 0, 8
3, 105, 1, 0, 9
3, 106, 1, 0, 10
3, 107, 1, 0, 10
3, 108, 1, 0, 11
3, 109, 1, 0, 9
3, 110, 1, 1, 8
3, 111, 1, 0, 10
3, 112, 1, 0, 8
3, 113, 1, 0, 9
3, 114, 1, 1, 10
3, 115, 1, 0, 12
3, 116, 1, 0, 11
3, 117, 1, 0, 7
3, 118, 1, 0, 11
3, 119, 1, 0, 10
3, 120, 1, 1, 7
3, 121, 1, 2, 6
4, 0, 1, 0, 12
4, 1, 6, 3, 38
4, 2, 1, 2, 7
4, 3, 1, 0, 9
4, 4, 1, 0, 8
4, 5, 1, 0, 10
4, 6, 1, 0, 12
4, 7, 1, 0, 11
4, 8, 1, 0, 10
4, 9, 1, 0, 11
4, 10, 1, 1, 9
4, 11, 2, 1, 16
4, 12, 1, 0, 10
4, 13, 1, 0, 10
4, 14, 1, 0, 10
4, 15, 3, 1, 21
4, 16, 1, 1, 10
4, 17, 1, 0, 9
4, 18, 2, 2, 15
4, 19, 2, 2, 14
4, 20, 1, 0, 12
4, 21, 1, 0, 9
4, 22, 1, 0, 9
4, 23, 1, 0, 10
4, 24, 1, 0, 12
4, 25, 1, 0, 8
4, 26, 1, 0, 8
4, 27, 4, 2, 25
4, 28, 1, 0, 12
4, 29, 1, 0, 10
4, 30, 1, 0, 9
4, 31, 1, 0, 7
4, 32, 1, 0, 11
4, 33, 2, 1, 14
4, 34, 1, 0, 9
4, 35, 2, 0, 17
4, 36, 1, 0, 10
4, 37, 1, 0, 9
4, 38, 2, 0, 16
4, 39, 1, 0, 8
4, 40, 1, 0, 11
4, 41, 2, 2, 13
4, 42, 1, 0, 11
4, 43, 1, 0, 9
4, 44, 1, 0, 9
4, 45, 2, 0, 14
4, 46, 1, 0, 9
4, 47, 1, 0, 10
4, 48, 1, 0, 12
4, 49, 1, 0, 8
4, 50, 2, 1, 15
4, 51, 1, 0, 10
4, 52, 2, 1, 16
4, 53, 1, 0, 11
4, 54, 1, 0, 9
4, 55, 1, 0, 11
4, 56, 1, 0, 10
4, 57, 1, 0, 11
4, 58, 1, 0, 8
4, 59, 3, 1, 25
4, 60, 1, 1, 11
4, 61, 1, 0, 8
4, 62, 1, 0, 11
4, 63, 1, 0, 10
4, 64, 2, 0, 15
4, 65, 1, 0, 9
4, 66, 1, 0, 9
4, 67, 1, 0, 11
4, 68, 1, 0, 12
4, 69, 2, 0, 16
4, 70, 2, 0, 17
4, 71, 3, 0, 21
4, 72, 1, 0, 9
4, 73, 1, 0, 9
4, 74, 1, 0, 11
4, 75, 1, 0, 10
4, 76, 1, 0, 8
4, 77, 1, 0, 9
4, 78, 1, 0, 10
4, 79, 1, 0, 11
4, 80, 1, 0, 10
4, 81, 1, 0, 8
4, 82, 1, 0, 6
4, 83, 1, 0, 10
4, 84, 1, 0, 11
4, 85, 1, 0, 8
4, 86, 1, 0, 9
4, 87, 1, 0, 7
4, 88, 2, 1, 13
4, 89, 1, 0, 10
4, 90, 1, 0, 9
4, 91, 1, 0, 10
4, 92, 1, 0, 8
4, 93, 2, 0, 15
4, 94, 1, 0, 11
4, 95, 1, 1, 10
4, 96, 1, 0, 11
4, 97, 1, 0, 11
4, 98, 1, 0, 9
4, 99, 2, 0, 21
4, 100, 2, 2, 13
4, 101, 1, 0, 11
4, 102, 1, 0, 9
4, 103, 2, 1, 12
4, 104, 1, 0, 9
4, 105, 1, 1, 10
4, 106, 1, 0, 9
4, 107, 1, 0, 7
4, 108, 1, 0, 11
4, 109, 1, 0, 9
4, 110, 2, 2, 15
4, 111, 1, 0, 10
4, 112, 1, 0, 11
4, 113, 1, 1, 10
4, 114, 1, 0, 10
4, 115, 1, 1, 8
4, 116, 1, 0, 9
4, 117, 1, 0, 11
4, 118, 1, 0, 11
4, 119, 1, 0, 10
4, 120, 1, 0, 5
4, 121, 1, 0, 10
4, 122, 1, 0, 9
5, 0, 1, 0, 9
5, 1, 4, 3, 28
5, 2, 2, 3, 10
5, 3, 2, 0, 19
5, 4, 1, 0, 10
5, 5, 1, 0, 9
5, 6, 1, 0, 10
5, 7, 1, 0, 10
5, 8, 1, 0, 10
5, 9, 1, 0, 11
5, 10, 1, 2, 8
5, 11, 2, 1, 16
5, 12, 1, 1, 11
5, 13, 1, 0, 9
5, 14, 1, 0, 9
5, 15, 3, 1, 20
5, 16, 1, 1, 8
5, 17, 1, 0, 11
5, 18, 3, 1, 20
5, 19, 2, 1, 14
5, 20, 1, 0, 11
5, 21, 1, 0, 10
5, 22, 1, 0, 5
5, 23, 1, 0, 11
5, 24, 1, 0, 9
5, 25, 1, 1, 8
5, 26, 1, 0, 9
5, 27, 4, 2, 28
5, 28, 1, 1, 9
5, 29, 1, 0, 10
5, 30, 1, 0, 9
5, 31, 2, 1, 18
5, 32, 2, 0, 15
5, 33, 1, 0, 11
5, 34, 2, 1, 13
5, 35, 2, 0, 18
5, 36, 1, 0, 9
5, 37, 1, 0, 11
5, 38, 1, 0, 8
5, 39, 1, 0, 10
5, 40, 1, 0, 10
5, 41, 1, 0, 10
5, 42, 2, 1, 14
5, 43, 1, 0, 12
5, 44, 1, 0, 12
5, 45, 1, 0, 10
5, 46, 1, 1, 5
5, 47, 2, 0, 15
5, 48, 1, 0, 9
5, 49, 1, 0, 9
5, 50, 1, 1, 10
5, 51, 1, 0, 10
5, 52, 2, 1, 15
5, 53, 1, 0, 9
5, 54, 2, 1, 18
5, 55, 1, 0, 9
5, 56, 1, 0, 10
5, 57, 1, 0, 9
5, 58, 1, 0, 12
5, 59, 2, 1, 14
5, 60, 2, 0, 14
5, 61, 1, 1, 9
5, 62, 1, 0, 8
5, 63, 1, 0, 11
5, 64, 2, 0, 15
5, 65, 1, 0, 9
5, 66, 1, 0, 7
5, 67, 1, 0, 11
5, 68, 1, 0, 9
5, 69, 2, 0, 16
5, 70, 2, 1, 15
5, 71, 2, 0, 16
5, 72, 1, 0, 7
5, 73, 1, 0, 9
5, 74, 1, 0, 12
5, 75, 1, 0, 12
5, 76, 1, 0, 11
5, 77, 1, 0, 13
5, 78, 1, 0, 9
5, 79, 1, 1, 10
5, 80, 1, 0, 10
5, 81, 1, 0, 6
5, 82, 1, 0, 10
5, 83, 1, 0, 9
5, 84, 1, 0, 11
5, 85, 1, 0, 10
5, 86, 2, 0, 15
5, 87, 1, 0, 10
5, 88, 2, 1, 13
5, 89, 1, 0, 12
5, 90, 1, 0, 11
5, 91, 1, 1, 8
5, 92, 1, 0, 9
5, 93, 1, 0, 9
5, 94, 1, 0, 9
5, 95, 1, 0, 7
5, 96, 1, 0, 10
5, 97, 1, 0, 8
5, 98, 1, 0, 10
5, 99, 2, 1, 12
5, 100, 1, 0, 11
5, 101, 2, 0, 13
5, 102, 1, 0, 6
5, 103, 1, 1, 9
5, 104, 1, 0, 9
5, 105, 1, 1, 6
5, 106, 1, 0, 8
5, 107, 1, 0, 10
5, 108, 1, 1, 8
5, 109, 1, 0, 9
5, 110, 1, 0, 8
5, 111, 1, 0, 8
5, 112, 1, 1, 10
5, 113, 1, 0, 12
5, 114, 1, 0, 11
5, 115, 1, 0, 11
5, 116, 1, 0, 10
5, 117, 1, 0, 8
5, 118, 1, 0, 9
5, 119, 1, 0, 7
5, 120, 1, 0, 11
5, 121, 1, 0, 8
5, 122, 1, 0, 11
5, 123, 1, 2, 5
6, 0, 1, 0, 8
6, 1, 3, 1, 21
6, 2, 2, 3, 15
6, 3, 1, 0, 9
6, 4, 1, 1, 9
6, 5, 1, 0, 10
6, 6, 1, 1, 8
6, 7, 1, 1, 11
6, 8, 1, 0, 9
6, 9, 1, 0, 10
6, 10, 1, 1, 7
6, 11, 2, 1, 13
6, 12, 1, 1, 9
6, 13, 2, 0, 18
6, 14, 1, 0, 9
6, 15, 2, 1, 15
6, 16, 1, 1, 9
6, 17, 1, 0, 10
6, 18, 2, 0, 16
6, 19, 2, 3, 13
6, 20, 1, 0, 9
6, 21, 1, 0, 7
6, 22, 2, 0, 14
6, 23, 1, 0, 10
6, 24, 1, 0, 10
6, 25, 3, 1, 22
6, 26, 1, 0, 11
6, 27, 4, 2, 25
6, 28, 1, 0, 10
6, 29, 1, 0, 11
6, 30, 1, 0, 9
6, 31, 2, 0, 17
6, 32, 2, 0, 18
6, 33, 2, 1, 17
6, 34, 2, 1, 16
6, 35, 2, 0, 17
6, 36, 1, 0, 8
6, 37, 1, 0, 10
6, 38, 1, 0, 9
6, 39, 1, 0, 11
6, 40, 1, 0, 11
6, 41, 1, 1, 7
6, 42, 2, 1, 13
6, 43, 1, 0, 10
6, 44, 1, 0, 9
6, 45, 1, 0, 11
6, 46, 2, 0, 13
6, 47, 1, 0, 8
6, 48, 1, 0, 11
6, 49, 1, 1, 10
6, 50, 1, 0, 8
6, 51, 2, 0, 19
6, 52, 1, 0, 9
6, 53, 1, 0, 10
6, 54, 1, 0, 9
6, 55, 1, 0, 8
6, 56, 1, 0, 11
6, 57, 1, 0, 10
6, 58, 1, 0, 9
6, 59, 2, 0, 18
6, 60, 1, 1, 9
6, 61, 1, 0, 6
6, 62, 1, 0, 9
6, 63, 1, 0, 12
6, 64, 1, 0, 8
6, 65, 1, 0, 11
6, 66, 1, 0, 8
6, 67, 1, 0, 9
6, 68, 1, 0, 10
6, 69, 2, 0, 18
6, 70, 3, 0, 27
6, 71, 3, 0, 23
6, 72, 1, 0, 10
6, 73, 1, 0, 10
6, 74, 1, 0, 9
6, 75, 1, 0, 12
6, 76, 1, 0, 11
6, 77, 1, 0, 10
6, 78, 1, 0, 10
6, 79, 1, 0, 11
6, 80, 1, 0, 11
6, 81, 1, 0, 5
6, 82, 1, 1, 5
6, 83, 1, 0, 10
6, 84, 1, 0, 11
6, 85, 1, 0, 10
6, 86, 1, 0, 11
6, 87, 2, 0, 12
6, 88, 1, 0, 7
6, 89, 1, 0, 11
6, 90, 1, 0, 10
6, 91, 1, 0, 11
6, 92, 1, 1, 6
6, 93, 1, 1, 10
6, 94, 1, 1, 8
6, 95, 1, 0, 10
6, 96, 1, 0, 10
6, 97, 1, 0, 11
6, 98, 1, 0, 11
6, 99, 1, 0, 9
6, 100, 1, 0, 11
6, 101, 1, 0, 10
6, 102, 1, 0, 8
6, 103, 1, 1, 12
6, 104, 1, 0, 4
6, 105, 1, 0, 9
6, 106, 1, 1, 6
6, 107, 1, 0, 10
6, 108, 1, 0, 8
6, 109, 1, 0, 6
6, 110, 1, 0, 9
6, 111, 1, 1, 6
6, 112, 1, 0, 9
6, 113, 1, 0, 10
6, 114, 1, 0, 11
6, 115, 1, 0, 8
6, 116, 1, 0, 9
6, 117, 1, 0, 9
6, 118, 1, 0, 10
6, 119, 2, 1, 15
6, 120, 1, 1, 8
6, 121, 1, 0, 9
6, 122, 1, 1, 6
6, 123, 1, 0, 10
6, 124, 1, 0, 5
6, 125, 1, 1, 7
7, 0, 1, 0, 9
7, 1, 3, 2, 19
7, 2, 2, 3, 12
7, 3, 1, 1, 7
7, 4, 1, 0, 11
7, 5, 1, 0, 10
7, 6, 1, 0, 10
7, 7, 1, 1, 8
7, 8, 2, 0, 18
7, 9, 1, 0, 11
7, 10, 3, 1, 23
7, 11, 2, 1, 15
7, 12, 1, 1, 8
7, 13, 1, 0, 11
7, 14, 1, 0, 8
7, 15, 2, 1, 18
7, 16, 1, 0, 11
7, 17, 1, 0, 9
7, 18, 3, 2, 24
7, 19, 2, 2, 16
7, 20, 1, 0, 9
7, 21, 1, 0, 11
7, 22, 2, 0, 15
7, 23, 1, 0, 11
7, 24, 1, 0, 11
7, 25, 1, 0, 7
7, 26, 1, 0, 10
7, 27, 2, 0, 15
7, 28, 1, 1, 8
7, 29, 1, 0, 11
7, 30, 1, 0, 11
7, 31, 2, 1, 15
7, 32, 1, 0, 8
7, 33, 2, 1, 16
7, 34, 2, 1, 15
7, 35, 2, 0, 16
7, 36, 1, 0, 9
7, 37, 1, 0, 8
7, 38, 1, 0, 9
7, 39, 1, 0, 11
7, 40, 1, 0, 8
7, 41, 1, 1, 11
7, 42, 2, 0, 13
7, 43, 1, 0, 11
7, 44, 1, 0, 10
7, 45, 1, 0, 9
7, 46, 1, 0, 9
7, 47, 1, 0, 9
7, 48, 1, 1, 7
7, 49, 1, 0, 9
7, 50, 2, 0, 16
7, 51, 1, 0, 4
7, 52, 1, 0, 9
7, 53, 3, 1, 22
7, 54, 1, 0, 10
7, 55, 1, 0, 12
7, 56, 1, 0, 11
7, 57, 2, 1, 11
7, 58, 1, 0, 8
7, 59, 1, 0, 8
7, 60, 1, 0, 10
7, 61, 1, 1, 8
7, 62, 2, 0, 13
7, 63, 1, 0, 6
7, 64, 1, 0, 11
7, 65, 2, 0, 12
7, 66, 1, 0, 11
7, 67, 1, 1, 8
7, 68, 1, 0, 12
7, 69, 1, 0, 10
7, 70, 2, 0, 15
7, 71, 3, 1, 21
7, 72, 4, 0, 28
7, 73, 1, 0, 10
7, 74, 1, 1, 8
7, 75, 1, 0, 10
7, 76, 1, 0, 11
7, 77, 1, 0, 10
7, 78, 1, 0, 7
7, 79, 1, 0, 10
7, 80, 1, 0, 12
7, 81, 1, 0, 7
7, 82, 1, 0, 9
7, 83, 1, 0, 10
7, 84, 1, 0, 8
7, 85, 1, 0, 12
7, 86, 2, 0, 16
7, 87, 2, 2, 13
7, 88, 1, 0, 9
7, 89, 1, 0, 6
7, 90, 1, 1, 11
7, 91, 1, 0, 9
7, 92, 1, 0, 11
7, 93, 1, 0, 9
7, 94, 1, 0, 10
7, 95, 1, 0, 9
7, 96, 1, 0, 10
7, 97, 1, 0, 12
7, 98, 1, 0, 10
7, 99, 1, 0, 10
7, 100, 1, 0, 8
7, 101, 1, 0, 8
7, 102, 1, 0, 8
7, 103, 1, 0, 9
7, 104, 1, 1, 8
7, 105, 1, 0, 7
7, 106, 1, 0, 9
7, 107, 1, 1, 9
7, 108, 1, 0, 10
7, 109, 2, 1, 12
7, 110, 1, 0, 7
7, 111, 1, 0, 8
7, 112, 1, 0, 11
7, 113, 1, 0, 10
7, 114, 1, 0, 9
7, 115, 1, 0, 12
7, 116, 1, 0, 10
7, 117, 2, 0, 16
7, 118, 1, 0, 9
7, 119, 1, 0, 8
7, 120, 1, 0, 11
7, 121, 1, 0, 9
8, 0, 1, 0, 10
8, 1, 5, 2, 33
8, 2, 2, 3, 11
8, 3, 1, 0, 12
8, 4, 1, 0, 9
8, 5, 1, 0, 11
8, 6, 1, 0, 10
8, 7, 1, 0, 9
8, 8, 1, 0, 8
8, 9, 1, 0, 12
8, 10, 2, 0, 15
8, 11, 1, 2, 6
8, 12, 5, 1, 35
8, 13, 1, 0, 8
8, 14, 2, 1, 16
8, 15, 1, 0, 9
8, 16, 2, 2, 14
8, 17, 1, 0, 10
8, 18, 3, 1, 22
8, 19, 2, 1, 17
8, 20, 1, 0, 10
8, 21, 1, 0, 9
